 ,Area,Mean,Min,Max,Angle,Length
148,807.680,40.239,17,92,23.962,155.262
149,828.390,101.458,24,204,23.070,154.213
150,828.390,104.358,24,202,27.440,153.944
151,2188.330,168.069,61,224,52.253,412.025
152,1622.264,136.051,52,217,53.130,341.562
153,1856.974,122.104,47,203,-6.340,333.090
154,3182.398,95.924,47,179,54.926,603.548
155,1152.843,162.898,74,221,-42.089,219.510
156,1359.940,201.477,72,255,49.899,261.053
157,2906.268,154.268,112,197,16.172,547.131
158,1083.810,202.713,85,249,4.514,200.304
159,1028.584,147.846,80,235,-64.134,192.716
160,1042.391,114.583,85,183,46.081,196.968
161,1856.974,159.937,91,251,30.379,353.286
162,1304.714,175.439,116,225,55.620,241.950
163,1636.070,139.557,108,200,-19.058,305.774
164,1221.875,131.198,92,222,7.943,228.146
165,1491.102,198.912,103,253,-24.887,280.948
166,1111.423,230.248,80,254,16.144,207.881
167,807.680,194.282,94,240,20.323,151.298
168,607.486,162.273,83,247,69.444,112.243
169,372.776,119.278,76,195,64.440,66.986
170,842.197,182.352,106,247,-81.327,156.810
171,662.712,148.771,88,253,-111.571,121.487
172,1277.101,150.054,77,253,16.460,241.092
173,1173.553,132.841,59,249,-100.366,219.022
174,1615.361,168.487,73,255,14.517,303.974
175,1325.424,196.719,111,253,56.476,252.135
176,1504.909,174.550,76,255,22.496,281.537
177,1511.812,183.251,97,253,120.784,287.482
178,1132.133,121.866,88,190,114.326,210.488
179,662.712,169.802,83,247,-59.657,124.822
180,4480.209,171.009,64,252,53.973,857.677
181,3486.141,161.861,85,255,-74.305,660.456
182,1705.103,142.785,104,252,32.905,319.205
183,1787.942,173.398,116,232,-46.848,345.741
184,2022.652,204.737,98,255,76.350,378.529
185,5626.149,206.964,120,255,17.186,1067.075
186,1981.233,115.300,89,239,-91.637,367.987
187,1760.329,159.106,82,251,-61.821,333.835
188,987.165,155.825,78,245,18.435,166.172
189,1063.101,202.403,93,245,-90.000,199.683
190,918.132,185.992,92,251,27.350,171.568
191,1097.617,132.931,78,232,68.749,202.974
192,835.293,200.802,123,252,-84.094,153.203
193,1083.810,130.930,94,245,-108.435,182.789
194,1470.392,226.263,127,253,-29.055,270.508
195,1277.101,230.541,150,253,16.460,241.092
196,1525.618,115.258,73,216,26.095,286.712
197,600.583,163.690,64,244,73.301,109.724
198,414.195,125.517,68,220,117.474,74.035
199,621.293,145.989,65,229,84.685,113.466
200,566.067,192.902,77,238,-100.176,104.106
201,524.647,115.000,79,220,-50.389,98.904
202,345.163,141.780,84,243,25.463,61.112
203,1504.909,157.101,103,232,106.750,282.614
204,869.810,116.452,79,200,63.853,160.981
205,579.873,172.976,69,221,134.029,109.629
206,593.680,149.953,67,231,124.439,111.502
207,510.841,135.338,70,203,6.520,92.558
208,379.679,180.545,75,252,147.529,68.514
209,510.841,132.500,62,222,115.115,92.856
210,600.583,216.138,184,244,37.405,112.458
211,807.680,102.274,73,231,16.504,147.977
212,414.195,186.483,59,247,-73.496,73.988
213,869.810,135.746,76,244,12.225,161.302
214,538.454,168.859,83,238,0.000,99.841
215,752.454,169.651,86,236,-6.582,137.531
216,835.293,213.264,158,233,-84.094,153.203
217,1208.069,146.257,59,219,42.274,234.355
218,1221.875,171.672,73,224,28.926,228.146
219,1208.069,157.503,78,237,-84.560,221.701
220,807.680,173.556,85,228,-10.125,149.462
221,890.519,115.736,82,237,-97.352,164.250
222,842.197,176.557,97,249,0.000,157.644
223,2112.395,152.791,78,253,-37.546,400.970
224,2126.201,145.906,84,233,-51.864,404.193
225,5432.858,130.039,70,249,-35.640,1028.077
226,2947.688,158.876,59,227,-43.862,561.183
227,1856.974,117.781,47,197,-41.348,349.988
228,973.358,164.355,72,224,-1.685,178.741
229,1235.682,198.134,93,253,-32.969,231.748
230,1028.584,200.121,100,254,-36.254,195.490
231,959.552,202.597,87,251,-127.875,179.742
232,821.487,115.092,86,189,-65.225,150.475
