 ,Area,Mean,Min,Max,Angle,Length
42,2171.671,167.024,78.310,211.004,30.619,348.409
43,2433.769,169.168,31.000,222.715,35.433,390.517
44,1310.491,111.193,31.897,222.802,69.444,209.124
45,1797.245,101.781,24.333,188.589,26.565,287.334
46,1198.163,179.229,27.000,230.667,-90.000,189.690
47,1535.147,87.248,29.253,212.478,-101.592,243.611
48,1048.393,195.106,53.667,224.667,63.435,164.191
49,1347.934,127.985,28.000,222.830,-21.501,217.032
50,1048.393,80.582,63.309,118.333,-87.879,165.327
51,936.065,138.061,23.000,200.667,-75.379,145.448
52,1722.360,81.301,14.484,150.090,-57.724,275.016
53,1647.475,170.975,34.698,224.667,-59.265,263.403
54,1385.376,147.572,24.488,212.901,33.690,220.625
55,1610.032,67.468,18.190,148.000,6.789,258.814
56,1947.015,91.932,27.000,157.877,49.764,312.610
57,1235.606,147.697,20.667,221.333,0.000,195.809
58,673.967,191.861,157.000,211.886,-30.964,107.039
59,823.737,149.647,27.000,178.374,16.699,127.769
60,1198.163,155.938,74.286,194.208,-116.565,191.556
61,1310.491,122.187,31.333,198.910,-45.000,207.687
62,1684.917,68.867,13.317,135.559,-133.152,268.402
63,1535.147,83.450,7.975,145.167,-91.432,244.838
64,1010.950,140.891,22.973,188.663,-40.365,160.617
65,3819.146,144.901,27.347,200.038,6.277,615.595
66,1647.475,61.799,23.451,100.431,13.392,264.184
67,1273.049,47.581,14.192,192.535,-8.616,204.233
68,2283.999,129.027,33.135,229.333,60.852,364.327
69,3294.949,136.039,8.801,215.540,5.254,534.602
70,1235.606,110.403,46.667,208.250,-82.875,197.333
71,1385.376,113.166,18.556,233.167,41.634,221.049
72,1572.589,133.180,73.667,197.525,55.923,251.179
73,1759.802,140.181,52.000,223.520,-28.811,279.339
74,1497.704,76.671,29.368,229.000,-21.251,236.356
75,1497.704,139.339,25.000,229.000,-85.601,239.347
76,1347.934,153.713,57.333,215.049,-14.826,215.213
77,1872.130,26.082,9.680,47.000,-11.768,300.020
78,1722.360,155.888,20.915,210.201,-32.276,275.016
79,1647.475,105.285,25.000,170.868,3.991,263.758
80,1872.130,71.766,20.210,132.116,-79.380,298.832
81,2433.769,196.275,21.667,241.000,-29.745,394.666
82,1535.147,45.800,16.831,213.017,-69.775,247.802
83,1198.163,156.896,44.667,216.749,-14.931,189.986
84,1984.458,132.456,17.784,225.242,-34.902,320.827
85,2546.097,29.236,15.532,175.203,33.453,410.705
86,2134.228,172.153,13.563,228.319,26.565,342.065
87,1872.130,74.608,9.966,156.762,4.667,300.830
88,1684.917,110.239,13.612,163.398,32.969,269.863
89,2059.343,27.237,11.437,185.333,-73.909,331.164
90,1872.130,53.401,11.313,114.000,47.490,298.832
91,1310.491,36.949,13.755,132.294,60.461,210.996
92,1610.032,112.585,28.402,141.623,53.673,258.235
93,1572.589,118.201,19.878,182.333,84.428,252.072
94,2246.556,166.173,15.011,221.531,-3.879,361.852
95,1422.819,121.047,25.168,218.418,-22.380,224.994
96,2209.114,94.422,18.442,196.333,-37.266,353.689
97,1535.147,117.531,61.041,173.818,-67.932,244.302
98,1909.573,102.664,24.333,172.808,-56.310,308.875
99,2096.786,176.240,15.096,247.444,-69.928,338.765
100,1497.704,111.892,22.000,169.044,-25.907,238.093
101,1647.475,110.471,13.437,216.440,-32.574,261.405
102,1759.802,170.729,35.238,206.611,-12.529,282.074
103,1610.032,48.964,33.850,73.095,31.430,258.162
104,1535.147,86.530,36.653,191.043,16.144,242.070
105,973.508,70.626,28.667,145.667,78.690,156.005
106,936.065,129.836,21.667,175.405,16.928,147.112
107,1198.163,118.518,56.000,156.080,67.521,192.044
108,748.852,184.763,167.826,196.333,-32.005,115.454
109,1010.950,173.936,108.339,202.245,-72.255,160.617
110,1759.802,171.331,38.047,225.139,-19.231,278.668
111,2508.654,134.010,53.343,223.934,12.339,400.879
112,1535.147,169.062,52.667,222.486,-79.824,242.456
113,1834.688,118.084,35.221,190.573,-77.989,294.032
114,1834.688,194.906,80.315,226.716,-37.349,292.500
115,2283.999,150.342,36.333,224.817,-34.756,364.943
116,2021.901,137.356,39.795,224.155,-37.304,323.094
117,1759.802,171.124,96.667,219.667,-15.255,279.071
118,1422.819,90.523,75.207,149.333,-99.211,229.362
119,3894.031,87.972,50.134,151.496,75.964,630.736
120,1684.917,179.234,37.072,222.890,43.152,268.402
121,1834.688,157.848,27.083,201.417,-65.556,295.746
122,1497.704,163.339,23.008,236.878,53.427,236.198
123,1460.262,122.564,30.667,219.218,10.713,230.421
124,1123.278,171.047,41.109,231.000,-38.047,178.714
125,1385.376,132.647,33.417,214.111,-82.093,222.400
126,973.508,200.851,48.147,230.667,-53.130,152.976
127,1235.606,174.388,14.953,220.125,-75.530,195.905
128,1235.606,89.317,27.630,153.000,-111.801,197.712
129,1347.934,73.860,16.010,214.971,-4.899,214.952
130,1010.950,24.588,13.235,38.310,-52.696,161.547
131,1160.721,143.751,74.667,175.571,-115.710,183.367
132,1347.934,128.320,21.000,188.746,14.826,215.213
133,1235.606,62.605,17.125,136.458,29.745,197.333
134,1273.049,175.497,19.849,205.905,35.134,202.021
135,1048.393,150.021,54.333,220.812,21.801,164.760
136,1984.458,160.268,23.333,216.312,-26.075,320.184
137,1010.950,193.914,167.458,203.256,-40.365,160.617
138,1273.049,157.817,31.000,220.171,21.161,203.406
139,673.967,161.638,133.000,181.008,-49.764,104.203
140,1048.393,180.486,39.893,235.827,-68.199,164.760
141,1385.376,63.173,28.889,228.065,17.928,218.665
142,1460.262,123.967,42.782,233.708,25.201,229.933
143,1722.360,110.087,24.289,202.644,-3.814,275.968
144,1347.934,145.071,61.000,199.533,-23.629,213.729
145,1422.819,63.884,21.579,93.495,-55.886,229.117
146,1385.376,74.521,28.333,96.463,-77.125,219.690
147,1123.278,130.387,50.632,153.690,9.782,180.070
148,936.065,91.935,58.766,123.000,-106.928,147.112
149,2059.343,117.558,48.021,178.017,122.229,332.743
150,1684.917,130.094,78.738,179.514,17.199,269.029
151,1759.802,67.956,27.667,177.580,42.357,281.542
152,1647.475,113.858,52.000,166.411,82.057,265.668
153,1198.163,109.740,30.000,200.246,-51.633,187.306
154,3070.294,71.925,37.758,94.321,-50.013,495.151
155,1759.802,178.975,54.667,229.942,-60.101,282.339
156,1160.721,124.544,70.791,207.667,-27.408,186.103
157,1048.393,116.041,58.222,159.086,-70.201,162.587
158,1647.475,176.346,64.094,244.532,-75.324,265.668
159,1984.458,166.355,54.084,211.649,-142.028,318.249
160,1160.721,103.168,40.833,200.111,-80.538,186.103
161,1797.245,136.149,31.333,168.270,-43.264,285.701
162,1572.589,167.320,62.333,202.493,-59.036,249.759
163,1160.721,180.295,115.000,198.385,19.654,181.932
164,1535.147,76.596,42.646,171.775,-49.086,242.919
165,1497.704,198.851,49.845,240.609,-72.031,238.014
166,1872.130,141.659,3.667,214.952,30.763,299.083
167,1460.262,121.824,24.667,196.496,-41.760,229.688
168,2059.343,79.599,20.712,223.904,-64.855,331.220
169,1497.704,116.686,40.438,227.667,22.620,238.642
170,1759.802,59.066,27.667,146.667,-58.392,280.209
171,2733.310,121.420,29.667,157.844,20.462,437.586
172,1460.262,145.575,22.044,220.304,19.855,234.208
173,898.622,141.936,82.333,173.213,-25.463,142.325
174,1497.704,98.015,21.812,213.694,53.427,236.198
175,2021.901,160.081,44.333,191.168,71.222,323.152
176,1610.032,138.410,39.667,171.014,-74.982,259.753
177,973.508,80.643,29.773,156.333,36.870,152.976
178,1497.704,113.217,12.686,168.842,50.194,238.956
179,1273.049,185.426,149.612,228.717,-28.887,202.669
180,898.622,141.814,109.826,196.667,-97.431,141.930
181,2733.310,134.195,40.606,202.542,-8.017,438.740
182,1535.147,136.913,39.333,182.875,17.526,243.842
183,1160.721,75.793,12.000,125.000,-57.381,181.623
184,1497.704,53.150,17.016,176.932,-60.803,238.328
185,1160.721,162.020,77.480,215.000,23.962,180.797
186,1535.147,143.236,34.333,210.526,22.068,244.302
187,1385.376,159.790,31.333,219.716,-38.157,217.893
188,861.180,87.492,39.196,201.000,68.199,131.808
189,1722.360,136.246,14.526,204.314,-123.341,278.332
190,786.295,67.452,27.167,146.000,-120.466,120.686
191,1460.262,82.319,35.000,147.333,-7.496,234.528
192,1610.032,128.465,40.986,164.949,53.673,258.235
193,1872.130,83.520,40.857,137.333,52.431,301.079
194,861.180,98.951,38.669,145.333,24.228,134.201
195,1347.934,96.221,56.619,144.171,-3.270,214.516
196,748.852,83.674,46.096,114.644,-42.879,116.904
197,936.065,155.966,113.778,180.556,-138.366,147.366
198,1872.130,142.936,13.643,209.584,53.366,297.388
199,1722.360,158.858,73.467,229.311,42.274,272.898
200,1198.163,167.782,77.935,224.892,-95.528,190.576
201,3070.294,61.729,15.016,214.509,50.013,495.151
202,3594.490,92.672,41.744,207.830,47.564,580.374
203,1872.130,179.846,41.195,233.478,-55.008,298.769
204,3519.605,75.913,28.262,129.524,-46.736,571.401
205,1759.802,181.621,28.667,218.602,-51.147,282.869
206,2134.228,90.745,42.180,128.625,-8.276,340.089
207,1872.130,83.452,25.951,137.667,56.634,300.394
208,1422.819,148.497,60.333,187.713,23.806,227.394
209,1347.934,133.962,21.078,185.410,-34.592,215.560
210,2209.114,110.182,29.667,167.044,-78.111,356.431
211,1834.688,164.639,50.667,228.753,-46.685,294.350
212,2059.343,154.337,46.333,208.707,-136.507,328.952
213,1797.245,133.047,33.043,206.196,-80.134,285.701
214,2246.556,88.588,20.333,194.769,-53.902,363.504
215,2358.884,62.565,20.333,118.326,-46.302,380.858
216,2808.195,54.732,12.405,137.028,21.371,453.387
217,1722.360,72.937,19.000,158.062,62.301,276.442
218,2396.327,85.148,30.490,122.222,-44.356,385.111
219,1235.606,158.537,35.099,216.817,12.724,194.466
220,1722.360,169.826,8.333,206.397,20.854,275.016
221,2396.327,140.506,40.333,198.476,-2.726,385.936
222,2883.080,124.062,18.737,196.145,5.262,467.015
223,2134.228,107.957,22.333,210.503,15.524,342.939
224,1048.393,51.092,32.667,72.511,-58.671,164.760
225,1797.245,39.352,10.652,82.823,-1.219,287.660
226,1872.130,89.924,13.947,141.467,57.619,297.073
227,861.180,123.366,46.868,155.109,-35.838,135.865
228,1273.049,105.709,64.901,134.000,-54.866,202.021
229,1834.688,165.574,3.750,228.750,-95.947,295.303
230,2770.753,77.663,26.667,111.650,-38.290,444.379
231,1909.573,61.959,14.866,194.667,-99.273,303.803
232,2546.097,88.481,14.990,208.181,-116.565,410.477
233,2059.343,154.511,5.000,228.868,-126.027,332.912
234,1872.130,179.133,13.303,210.667,-78.232,300.020
235,1610.032,96.326,13.333,178.463,-121.430,258.162
236,1347.934,160.275,37.333,215.562,14.826,215.213
237,1160.721,155.774,18.407,226.178,-109.654,181.932
238,1310.491,171.512,35.648,216.404,-67.249,205.694
239,936.065,137.850,9.000,210.213,-33.024,145.962
240,1048.393,191.080,70.667,234.778,-19.799,162.587
241,973.508,53.646,37.293,189.333,4.574,153.465
242,973.508,151.054,42.333,206.500,-33.690,154.437
243,1759.802,86.147,40.411,176.207,-61.189,279.339
244,1010.950,91.986,42.769,152.231,-79.114,162.010
245,898.622,176.145,46.667,231.843,-46.736,142.850
246,1497.704,132.228,31.205,188.769,-81.254,241.450
247,1947.015,110.794,51.118,145.902,-95.599,313.567
248,1497.704,176.026,44.790,222.337,-68.749,236.356
249,823.737,175.148,42.667,227.413,-95.440,129.081
250,1722.360,127.188,46.569,184.742,-20.854,275.016
251,1160.721,135.968,63.900,174.593,13.570,182.548
252,1048.393,142.031,38.709,187.128,-51.009,165.327
253,898.622,158.992,20.166,206.122,-37.875,139.535
254,1123.278,162.808,30.009,227.586,59.036,178.399
255,823.737,174.850,47.000,239.116,-16.699,127.769
256,1123.278,135.566,40.000,217.000,36.469,175.009
257,2283.999,106.004,8.667,208.307,-115.710,366.734
258,2508.654,138.382,0.791,195.710,-75.964,403.671
259,2059.343,88.937,12.790,196.309,-41.987,329.293
260,2396.327,71.704,19.817,132.898,7.352,382.525
261,2209.114,113.863,23.979,223.000,-116.565,355.747
262,2209.114,131.749,21.979,236.845,-38.047,357.427
263,1797.245,74.944,19.927,147.612,-39.806,286.747
264,1422.819,91.027,15.667,194.697,-60.642,224.661
265,1535.147,100.433,6.213,186.917,-32.905,247.802
266,1909.573,100.955,38.467,138.333,-96.843,308.147
267,2021.901,76.708,16.277,157.000,-10.886,324.020
268,2021.901,132.339,20.660,205.902,37.304,323.094
269,1497.704,178.390,38.823,211.771,55.491,237.620
270,1535.147,52.813,24.262,149.833,17.526,243.842
271,1347.934,142.128,46.299,217.925,47.291,216.514
272,1010.950,164.752,35.667,213.136,-57.529,159.565
273,1497.704,180.726,118.690,194.792,-66.038,241.062
274,1684.917,80.274,32.463,149.333,35.838,271.729
275,898.622,146.254,40.647,236.394,-30.964,142.719
276,1460.262,31.928,26.031,114.000,-71.565,232.201
277,1647.475,83.373,6.810,174.388,76.608,264.184
278,1909.573,60.369,16.733,165.493,-53.130,305.952
279,1085.836,115.641,30.429,211.667,-45.000,173.072
280,1273.049,99.108,37.567,175.629,10.620,199.221
281,1235.606,125.824,54.333,225.000,21.801,197.712
282,1535.147,39.164,2.680,192.000,-26.565,246.286
283,1610.032,63.554,10.429,198.762,8.130,259.609
284,1310.491,144.375,26.333,215.137,-3.366,208.407
285,1834.688,101.587,5.000,191.833,-4.764,294.732
286,1460.262,168.600,48.679,212.000,-18.435,232.201
287,1010.950,170.367,35.351,209.990,-76.504,157.320
288,1235.606,135.721,35.400,192.108,69.864,195.522
289,1235.606,139.881,27.638,197.750,-34.695,193.501
290,1535.147,79.691,39.667,138.000,-97.125,246.666
291,1048.393,173.273,31.914,219.815,-41.987,164.646
292,1722.360,58.240,29.378,141.333,-86.186,275.968
293,1684.917,50.719,26.696,96.000,-105.945,267.284
294,1797.245,166.341,31.526,221.374,-29.291,287.660
295,1160.721,183.179,40.711,231.378,-29.982,183.673
296,561.639,212.347,119.932,235.354,53.973,83.228
297,1310.491,190.335,64.333,227.390,-52.125,209.303
298,1647.475,155.638,32.733,225.465,23.552,260.329
299,1759.802,119.119,35.895,192.324,-16.460,280.743
300,1010.950,101.987,39.509,177.667,38.660,156.724
301,711.409,123.778,78.889,189.519,-60.642,112.331
302,1198.163,106.792,28.534,200.231,-75.069,189.986
303,1722.360,113.716,27.770,170.812,-62.301,276.442
304,2695.867,103.596,32.333,194.542,-103.841,434.839
305,1722.360,96.831,27.333,172.346,-29.427,273.993
306,1797.245,161.047,39.326,236.057,-1.219,287.660
307,1273.049,146.858,26.667,226.616,8.616,204.233
308,1947.015,122.110,42.667,220.092,-85.515,313.029
309,2134.228,126.600,36.501,196.516,-131.379,342.502
310,2059.343,122.703,32.667,206.000,-122.800,327.583
311,1984.458,96.340,30.667,204.179,-91.102,318.249
312,1684.917,196.756,35.000,237.667,-90.000,269.238
313,1834.688,50.954,24.000,167.000,-14.621,290.896
314,2209.114,107.536,26.667,166.000,-115.677,353.053
315,4231.014,38.624,16.207,102.713,-114.274,684.676
316,3070.294,159.196,44.333,238.584,-65.026,492.763
317,2171.671,83.102,25.819,211.158,-87.990,349.000
318,2321.441,190.554,24.013,238.027,-69.775,371.703
319,2883.080,114.504,32.000,200.856,20.113,462.666
320,3482.162,122.120,41.528,189.658,143.379,564.180
321,3107.736,96.777,38.232,180.542,-120.964,499.517
322,2658.425,111.965,36.333,193.933,-84.289,430.469
323,2171.671,112.842,34.355,199.015,-71.565,348.302
324,2583.540,115.974,35.618,243.667,-166.373,415.554
325,3557.047,130.438,33.000,195.413,-122.005,577.269
326,2059.343,149.921,17.333,211.115,-36.027,332.912
327,3070.294,61.944,25.000,143.018,-81.469,494.999
328,2695.867,89.178,33.813,185.184,-78.690,436.815
329,2583.540,149.977,26.864,210.879,50.947,417.621
330,3182.621,87.818,61.881,148.667,-60.086,515.345
331,1872.130,42.970,28.045,69.333,-78.232,300.020
332,1610.032,159.837,7.459,212.139,-101.041,255.612
333,1010.950,64.651,20.876,99.000,52.696,161.547
334,1160.721,132.592,11.637,212.333,-124.216,184.993
335,1123.278,138.705,18.000,215.386,33.690,176.500
336,786.295,144.438,46.000,201.533,-78.690,124.804
337,1759.802,100.094,23.667,177.948,-147.339,283.464
338,1347.934,118.215,37.440,164.212,-56.768,212.146
339,1497.704,140.817,76.365,194.487,-48.122,238.328
340,2658.425,122.070,31.885,220.896,-100.670,429.642
341,2396.327,100.356,33.667,185.111,-58.570,387.244
342,1460.262,146.621,47.927,228.333,-100.713,230.421
343,2808.195,129.485,44.667,222.429,-51.582,452.974
344,1984.458,174.687,41.910,239.840,59.982,318.013
345,2134.228,156.474,35.333,229.034,-81.724,340.089
346,3257.507,71.421,33.333,189.667,-142.595,523.812
347,3557.047,62.242,16.000,143.525,-3.652,576.360
348,1235.606,155.155,48.802,218.833,-75.530,195.905
349,2021.901,115.862,23.026,187.642,-108.778,323.152
350,1310.491,128.166,23.333,201.580,-101.976,206.421
351,1497.704,166.791,24.698,229.384,-101.889,237.620
352,973.508,61.260,30.335,75.516,-14.036,151.377
353,1422.819,183.512,44.118,229.232,-20.376,228.462
354,898.622,115.639,8.000,201.685,39.806,143.374
355,1647.475,97.494,27.608,165.313,-68.199,263.616
356,1048.393,72.029,31.000,114.583,-33.111,168.023
357,2171.671,167.352,58.333,227.509,1.005,348.839
358,1235.606,111.597,42.417,203.604,-5.356,196.668
359,1310.491,95.124,27.667,160.285,-110.556,209.124
360,2246.556,139.100,33.245,210.088,-9.782,360.141
361,1984.458,88.640,15.895,180.779,30.964,321.118
362,1160.721,155.053,34.089,230.200,7.595,185.196
363,1535.147,125.739,33.823,203.406,16.144,242.070
364,1872.130,48.802,32.551,68.644,63.435,301.017
365,1085.836,164.997,37.667,219.986,-43.531,168.801
366,1347.934,154.065,28.667,226.667,-90.000,214.166
367,1347.934,121.114,41.190,178.381,-1.637,214.254
368,1647.475,89.042,28.106,173.667,35.538,263.190
369,1010.950,40.930,25.333,56.000,-120.579,156.365
370,2770.753,103.561,28.120,245.587,-72.553,448.989
371,2358.884,87.706,29.752,153.845,-47.603,381.153
372,2021.901,131.063,56.045,164.214,-37.304,323.094
373,1797.245,64.999,15.440,166.333,-109.983,286.486
374,2059.343,98.042,14.667,151.366,-72.897,332.912
375,2546.097,114.668,25.738,204.338,-36.529,411.207
376,1797.245,132.386,60.658,225.911,27.646,290.122
377,3257.507,95.028,24.899,189.394,-42.184,528.509
378,5728.718,129.002,33.499,186.222,22.504,927.271
379,2695.867,140.474,27.884,214.285,11.310,436.815
380,2433.769,147.203,38.707,217.641,-28.179,388.739
381,1984.458,128.315,31.536,193.223,-112.620,318.190
382,1759.802,56.607,24.086,107.355,-145.620,281.742
383,1759.802,87.294,22.159,186.899,2.490,281.742
384,1722.360,119.443,33.000,151.667,-63.435,273.652
385,1947.015,108.116,48.956,169.525,-11.310,312.011
386,1759.802,156.817,18.219,229.401,-42.357,281.542
387,1160.721,167.096,36.867,230.111,-1.909,183.673
388,1385.376,149.080,45.691,205.457,-35.910,219.092
389,748.852,116.408,15.781,193.971,42.879,116.904
390,711.409,167.815,19.667,221.667,22.380,112.497
391,1572.589,206.943,37.000,233.667,-53.973,249.684
392,1984.458,107.607,23.808,183.827,-82.333,321.060
393,1684.917,144.307,14.277,195.595,11.821,268.820
