 ,Area,Mean,Min,Max,Angle,Length
87,1647.475,87.763,9.667,198.121,12.095,262.834
88,2246.556,115.267,8.111,221.447,19.654,363.864
89,2059.343,155.604,8.379,222.667,74.932,329.520
90,2246.556,104.478,7.417,229.869,-42.274,363.864
91,2021.901,69.726,8.670,137.240,37.304,323.094
92,2096.786,162.955,52.175,217.796,19.093,336.714
93,1797.245,127.628,53.996,196.037,60.709,287.660
94,1273.049,135.500,58.333,192.380,152.650,199.784
95,1422.819,73.735,53.174,136.037,-124.114,229.117
96,1572.589,80.408,53.000,206.463,8.326,253.553
97,1010.950,95.194,54.577,139.077,6.582,160.151
98,2920.523,162.883,37.663,225.648,-43.423,471.801
99,2134.228,127.319,38.357,246.762,-48.621,342.502
100,2096.786,158.416,44.333,210.754,-9.462,334.986
101,4455.670,105.395,35.441,186.180,42.241,719.084
102,3070.294,78.442,41.488,157.000,-106.429,497.602
103,1759.802,133.706,26.826,199.899,61.189,279.339
104,2059.343,171.190,31.000,219.562,71.565,328.952
105,1872.130,199.602,49.333,241.556,69.717,300.082
106,1797.245,147.759,42.980,214.085,-59.036,285.438
107,1572.589,171.086,36.667,217.547,37.999,248.481
108,2021.901,145.906,36.667,235.704,-86.760,324.828
109,2209.114,117.167,23.333,177.063,-55.491,356.431
110,1684.917,73.511,17.000,196.333,-90.000,269.238
111,1647.475,82.180,26.263,186.183,-48.814,260.185
112,1572.589,72.226,13.000,130.986,-67.166,252.294
113,1684.917,87.934,20.051,201.906,-144.162,271.729
114,2620.982,136.748,25.365,224.829,-64.179,421.459
115,1385.376,82.955,6.667,211.111,-80.538,223.324
116,4830.096,99.955,16.286,185.009,5.398,780.579
117,2246.556,124.051,12.853,187.192,-93.879,361.852
118,2246.556,107.267,28.887,196.333,4.844,362.317
119,1909.573,124.264,30.304,221.553,-42.580,307.478
120,2059.343,81.214,15.667,137.110,-117.512,331.164
121,1722.360,136.937,20.557,191.719,-40.462,273.446
122,2508.654,76.130,28.384,191.000,-1.736,404.042
123,2508.654,65.848,21.691,228.563,-104.036,403.671
124,1460.262,101.451,39.148,243.333,-129.611,230.339
125,1834.688,51.646,26.232,117.667,-77.989,294.032
126,1647.475,56.981,16.918,127.187,25.974,265.456
127,2770.753,94.392,12.333,153.229,17.447,448.989
128,3220.064,163.871,16.858,224.711,-135.955,519.290
129,2358.884,95.636,28.767,189.510,-11.129,380.415
130,1347.934,167.508,24.333,210.029,-94.899,214.952
131,1610.032,60.321,15.243,219.524,45.971,255.319
132,2433.769,93.885,19.667,162.777,-156.218,394.524
133,1834.688,76.822,27.667,158.370,20.695,294.350
134,2995.408,75.544,34.388,143.029,-100.176,484.912
135,3856.588,171.199,51.548,227.790,-38.660,626.895
136,2471.212,143.840,51.209,227.808,-16.189,395.045
137,5204.522,88.449,10.608,202.867,-139.128,841.584
138,2583.540,96.994,14.328,180.681,-95.877,418.293
139,4605.440,79.054,35.263,155.607,7.067,746.071
140,1984.458,55.241,25.551,126.821,1.102,318.249
141,1610.032,104.287,23.625,197.347,-139.844,256.197
142,1535.147,111.843,42.493,189.127,-43.995,246.666
143,1872.130,152.170,38.238,232.882,-36.634,297.388
144,1947.015,140.738,21.393,215.193,-72.979,313.567
145,2171.671,77.734,35.867,125.465,58.523,351.565
146,1422.819,167.475,50.394,208.501,74.028,224.410
147,3070.294,161.149,25.785,223.597,42.990,493.560
148,2508.654,80.093,14.758,153.492,19.537,402.556
149,2134.228,55.282,12.781,126.835,23.334,339.868
150,2096.786,137.541,21.011,199.469,-39.144,339.262
151,1123.278,162.544,31.333,192.793,-99.782,180.070
152,2321.441,75.835,23.000,183.250,17.241,371.602
153,2920.523,97.451,22.184,220.055,16.557,472.396
154,1347.934,175.982,32.351,216.667,-160.017,214.864
155,898.622,55.833,8.261,119.478,-97.431,141.930
156,1310.491,93.095,36.955,212.000,58.173,208.856
157,1273.049,139.088,20.333,207.333,-90.000,201.928
158,1085.836,130.056,45.143,231.000,47.862,173.289
159,898.622,132.722,70.000,201.667,180.000,140.738
160,973.508,95.683,19.840,233.827,-23.499,153.465
161,1160.721,115.924,68.000,189.000,-42.274,181.932
162,1984.458,65.332,23.709,149.021,-20.171,319.423
163,4792.653,125.700,2.437,202.172,10.869,778.850
164,2358.884,123.076,16.710,204.308,29.006,376.559
165,1310.491,128.037,54.333,204.098,-84.958,208.856
166,2920.523,91.027,8.901,166.680,-123.896,471.801
167,2283.999,95.896,11.333,194.667,26.565,369.430
168,1759.802,119.583,14.629,216.739,18.825,284.453
169,1834.688,106.223,25.974,188.000,-16.928,294.223
170,2433.769,128.145,19.667,222.229,-26.966,391.331
171,1535.147,115.148,12.747,221.667,-45.000,242.301
172,1684.917,94.700,13.667,176.152,-39.472,269.516
173,1198.163,79.079,14.130,199.634,-38.367,187.306
174,1347.934,32.568,6.476,92.048,23.629,213.729
175,1797.245,58.131,19.256,196.000,61.783,284.716
176,1010.950,184.713,21.000,215.615,-37.304,161.547
177,2059.343,181.722,71.000,209.745,36.656,327.983
178,1235.606,89.644,16.734,209.182,-34.695,193.501
179,3407.277,168.501,37.180,220.348,-7.046,548.738
180,1460.262,129.868,15.633,215.235,-38.660,235.086
181,1535.147,115.227,23.520,200.333,-36.870,244.761
182,973.508,210.741,165.387,230.933,-85.426,153.465
183,1422.819,176.741,52.162,240.396,-6.170,227.724
184,1422.819,111.631,39.333,228.199,30.700,227.724
185,1347.934,173.575,43.000,236.571,-6.520,215.560
186,1759.802,104.622,42.739,181.000,-98.842,278.668
187,2171.671,111.778,49.489,185.333,34.249,347.925
188,1535.147,167.275,16.200,210.363,-41.987,246.970
189,1834.688,102.680,43.667,162.476,-38.290,296.252
190,2021.901,120.925,23.541,200.574,25.602,325.691
191,1010.950,189.443,23.333,226.740,-65.376,161.547
192,1085.836,173.885,101.000,226.571,-104.534,170.676
193,2059.343,127.276,16.583,219.010,52.496,331.672
194,3744.260,129.614,23.277,197.111,-15.154,608.590
195,1797.245,105.134,18.333,211.848,-64.537,284.650
196,2171.671,34.145,10.235,134.667,-81.870,346.145
197,1460.262,167.671,27.140,238.930,-98.973,235.404
198,1422.819,81.034,20.431,189.598,-53.746,227.641
199,1535.147,84.743,15.133,236.867,-5.711,245.982
200,2396.327,178.249,15.921,230.973,-101.842,387.630
201,1647.475,162.650,9.819,212.244,-115.974,265.456
202,1497.704,112.274,13.333,222.732,-72.031,238.014
203,1048.393,117.806,25.333,157.494,-17.103,166.456
204,1647.475,191.974,74.000,224.715,-23.552,260.329
205,1235.606,201.579,58.142,240.122,18.435,193.501
206,1647.475,102.325,24.787,172.664,-20.556,261.405
207,1385.376,65.556,24.636,127.000,39.401,221.725
208,898.622,109.499,26.439,214.209,34.380,140.871
209,1947.015,56.476,12.333,177.120,-135.000,311.530
210,1422.819,102.986,27.217,216.000,23.806,227.394
211,1347.934,110.141,14.320,187.956,39.174,213.115
212,1347.934,149.021,59.267,213.515,-157.891,211.350
213,1497.704,191.665,10.333,225.236,-30.466,241.373
214,786.295,145.157,49.667,198.158,49.086,121.459
215,2283.999,200.162,40.778,243.167,24.842,364.121
216,1759.802,118.180,35.044,214.652,-38.853,282.869
217,1460.262,194.326,68.333,239.140,-119.932,233.006
218,1572.589,202.500,40.000,242.333,180.000,250.880
219,1610.032,178.105,33.000,231.905,158.962,255.685
220,1385.376,222.835,45.333,244.918,63.435,218.921
221,1572.589,180.985,39.569,239.583,-77.320,250.880
222,1085.836,117.270,12.905,231.393,-75.466,170.676
223,2059.343,219.605,39.667,243.532,-25.145,331.220
224,2920.523,131.542,29.000,229.999,30.579,469.095
225,1610.032,174.945,73.667,202.753,-105.018,259.753
226,1797.245,120.222,37.194,190.859,34.695,290.251
227,1460.262,156.546,34.333,186.612,40.764,234.288
228,1347.934,181.016,87.355,201.483,14.826,215.213
229,1310.491,157.005,63.653,198.588,71.030,207.055
230,1535.147,64.748,19.083,144.333,-78.408,243.611
231,1010.950,165.600,31.333,209.000,-100.886,162.010
232,1572.589,162.917,52.667,192.244,-6.953,252.739
233,1647.475,89.070,61.333,139.166,-115.974,265.456
234,1422.819,142.969,83.754,206.000,23.806,227.394
235,1797.245,184.611,18.496,225.226,-115.463,284.650
236,2059.343,122.558,21.827,205.346,-58.671,329.520
237,1647.475,115.748,43.006,155.879,-50.711,260.904
238,1684.917,80.782,23.942,170.598,-71.565,270.901
239,1085.836,162.745,81.483,209.590,-133.531,168.801
240,1048.393,130.894,16.963,210.938,-85.764,165.667
241,1947.015,152.395,19.006,223.000,-38.660,313.448
242,1123.278,75.115,12.000,229.000,-65.225,175.223
243,2246.556,129.716,18.910,216.151,19.654,363.864
244,2957.966,74.221,8.519,211.913,-107.969,476.028
245,2209.114,75.735,8.271,200.650,-112.166,356.798
246,2171.671,132.917,26.000,223.726,-12.095,350.445
247,1310.491,127.964,43.667,196.362,-72.646,205.147
248,2171.671,138.843,38.970,206.052,-71.565,348.302
249,1647.475,125.335,10.237,190.961,-13.392,264.184
250,973.508,33.575,14.483,107.667,-61.390,153.343
251,1460.262,123.945,12.251,214.653,-47.121,233.808
252,2770.753,133.753,24.228,216.314,-147.829,448.196
253,1572.589,174.074,60.116,224.190,-109.747,253.553
254,2433.769,136.963,20.062,228.143,-59.808,389.365
255,1647.475,155.944,27.550,231.620,-59.265,263.403
256,1834.688,65.924,30.701,225.382,-67.751,290.896
257,2021.901,123.195,27.333,202.434,41.186,325.231
258,1984.458,65.662,20.833,142.000,-7.667,321.060
259,2209.114,150.490,29.490,208.191,24.362,356.010
260,2096.786,82.837,16.660,223.333,-110.072,338.765
261,1984.458,131.321,49.333,221.615,-5.492,319.657
262,2508.654,80.135,18.118,182.800,-39.472,404.273
263,2283.999,109.494,30.414,201.255,-40.292,369.024
264,1235.606,154.393,40.667,220.846,-33.690,198.562
265,1235.606,136.185,30.667,191.883,25.769,197.048
266,2283.999,99.191,22.333,163.783,18.435,367.652
267,1347.934,112.375,31.438,179.362,-1.637,214.254
268,1872.130,108.519,27.000,183.680,-45.000,302.877
269,2096.786,149.694,7.892,202.023,-59.216,334.762
270,1610.032,143.763,20.619,192.184,-44.029,255.319
271,2508.654,99.397,13.667,175.466,-113.085,405.753
272,1909.573,144.296,42.467,210.294,-41.730,303.371
273,2883.080,82.254,11.409,193.777,-132.325,463.474
274,1947.015,103.688,25.657,175.058,28.072,312.071
275,1422.819,170.735,29.595,226.045,-6.170,227.724
276,1610.032,94.451,19.013,188.294,-46.909,259.753
277,4380.785,152.638,26.333,202.959,37.266,707.378
278,2433.769,119.310,18.132,218.857,-147.804,390.469
279,2171.671,125.307,32.667,178.776,29.249,350.659
280,1572.589,61.533,26.000,174.087,-39.094,252.294
281,2508.654,51.902,6.529,150.000,-102.339,400.879
282,1984.458,86.834,16.964,174.961,32.471,319.130
283,1422.819,154.887,23.981,206.117,49.399,225.659
284,1347.934,158.130,61.693,234.076,79.992,211.262
285,1684.917,119.136,13.463,213.179,71.565,270.901
286,2246.556,147.856,21.045,230.818,11.689,362.421
287,1310.491,147.498,17.333,198.999,40.236,208.407
288,1422.819,123.890,22.311,208.746,-36.254,227.641
289,1347.934,35.611,15.101,108.667,-132.709,216.514
290,1048.393,70.533,17.000,126.716,-131.987,164.646
291,2171.671,116.192,17.814,190.719,-45.000,346.145
292,1909.573,56.496,13.643,174.000,40.101,303.987
293,1198.163,151.246,38.821,189.674,-104.931,189.986
294,5990.817,27.816,14.266,167.665,61.504,974.753
295,5653.833,135.322,10.375,225.716,52.058,915.568
296,2583.540,159.540,22.667,246.098,5.042,417.711
297,1460.262,70.265,14.823,171.879,42.879,233.808
298,1872.130,42.162,9.896,149.000,99.462,297.765
299,1460.262,196.025,43.134,242.000,-57.995,230.907
300,1797.245,154.772,18.020,221.210,-39.806,286.747
301,1797.245,175.519,78.971,237.293,46.736,285.701
302,1535.147,89.337,22.720,208.600,-36.870,244.761
303,1909.573,108.399,9.333,182.107,53.130,305.952
304,1909.573,80.360,14.667,187.080,85.426,306.929
305,1160.721,55.130,15.489,132.933,86.186,183.979
306,711.409,167.238,65.556,219.111,-40.601,112.829
307,898.622,75.298,11.464,152.667,-37.875,139.535
308,3070.294,38.018,10.919,152.000,-11.449,493.219
309,1947.015,140.747,6.524,210.647,60.396,309.662
310,1422.819,77.164,16.796,175.000,42.797,225.161
311,1759.802,67.560,19.999,161.707,27.121,281.874
312,1535.147,66.250,14.107,223.000,50.013,247.575
313,2096.786,48.234,6.759,201.697,-71.896,334.762
314,1797.245,37.455,8.305,103.241,-82.725,289.929
315,1535.147,133.839,16.947,232.333,-107.526,243.842
316,1310.491,85.310,5.020,156.098,-96.710,209.482
317,1085.836,110.934,16.622,161.500,-16.504,172.314
318,861.180,122.141,40.909,174.591,2.603,134.758
319,1385.376,65.088,6.366,182.825,39.401,221.725
320,973.508,22.267,13.387,33.240,46.637,151.500
321,1385.376,94.542,16.704,193.000,-74.055,222.736
322,1834.688,157.664,7.667,233.609,-76.827,295.366
323,973.508,88.330,13.857,200.347,40.101,151.994
324,1347.934,173.898,40.124,221.790,-4.899,214.952
325,973.508,111.110,18.486,199.000,49.899,151.994
326,898.622,69.995,20.333,124.000,-28.811,139.670
327,1273.049,99.793,28.667,193.380,-12.339,200.439
328,1797.245,163.829,31.000,225.582,-83.928,289.218
329,1085.836,173.680,8.333,217.798,-87.955,171.442
330,1010.950,123.231,22.420,206.132,-164.358,158.859
331,861.180,33.946,14.445,62.357,-43.152,134.201
332,1198.163,159.967,13.516,241.667,-86.309,190.084
333,1984.458,158.292,17.347,223.903,-125.538,315.828
334,1160.721,169.618,21.667,228.333,-88.091,183.673
335,936.065,59.806,12.981,166.417,-56.976,145.962
336,1123.278,85.597,6.057,169.977,5.906,178.399
337,1010.950,125.245,29.667,215.298,-67.380,159.095
338,1572.589,34.239,11.333,187.000,-70.253,253.553
339,1684.917,187.493,18.970,238.266,68.682,269.307
340,2059.343,26.381,9.765,176.000,-85.764,331.333
341,973.508,132.272,3.893,184.080,-4.574,153.465
342,1198.163,71.531,3.225,192.667,78.690,187.207
343,861.180,160.071,16.000,202.529,26.565,136.826
344,1310.491,151.755,36.806,243.251,-35.538,210.552
345,898.622,185.066,45.000,229.497,-37.875,139.535
346,1610.032,106.110,54.333,132.444,-115.346,257.291
347,936.065,175.396,4.667,229.361,-41.634,147.366
348,823.737,113.380,16.633,162.333,16.699,127.769
349,1010.950,144.901,10.000,223.195,-32.471,159.565
350,1422.819,124.220,9.428,174.605,-67.620,224.994
351,1460.262,117.232,30.333,157.544,-83.991,233.808
352,861.180,170.025,75.372,229.410,-33.690,132.375
353,2471.212,115.814,5.667,214.249,-98.881,396.370
354,1010.950,142.487,40.189,221.079,-38.660,156.724
355,1385.376,141.649,8.325,209.165,63.435,218.921
356,1535.147,71.439,16.333,231.333,180.000,244.761
357,1010.950,122.591,38.582,220.582,-57.529,159.565
358,711.409,144.829,13.407,213.938,49.399,112.829
359,1310.491,131.295,3.000,211.000,0.000,208.047
360,1759.802,31.312,4.970,190.406,-37.875,279.071
361,1722.360,96.844,23.333,176.580,-79.695,273.652
362,1048.393,94.348,22.000,151.730,-56.889,168.023
363,1347.934,153.478,60.667,204.499,46.169,212.058
364,1647.475,54.942,34.318,81.124,-88.668,263.190
365,1497.704,42.048,20.307,223.000,-59.534,241.373
366,1310.491,145.444,26.835,216.896,-20.556,209.124
367,1123.278,162.466,37.667,214.770,1.975,177.558
368,898.622,114.513,26.358,163.244,-77.196,138.052
369,1572.589,96.385,13.333,213.667,-60.945,251.997
370,1010.950,170.019,40.000,206.189,-17.745,160.617
371,973.508,144.563,89.784,205.667,-16.260,152.976
372,636.524,141.854,77.667,222.000,37.569,100.360
373,1273.049,146.924,34.000,228.333,-19.537,201.278
374,1347.934,151.542,18.539,223.079,-104.826,215.213
375,1085.836,213.061,125.143,251.000,-21.038,170.457
376,1310.491,124.378,17.667,242.753,52.125,209.303
377,1048.393,125.680,15.255,211.000,19.799,162.587
378,748.852,157.936,114.572,200.667,55.491,118.810
379,1497.704,171.275,27.333,246.466,59.534,241.373
380,1834.688,123.021,20.833,200.083,7.125,295.999
381,1085.836,66.886,24.333,130.665,-46.469,168.801
382,1123.278,88.761,49.728,142.000,-46.397,177.452
383,1535.147,101.189,41.333,128.702,-106.144,242.070
384,1160.721,128.826,7.778,218.278,9.462,186.103
385,1872.130,120.544,5.333,198.714,64.486,298.330
386,1160.721,33.136,17.000,59.333,47.726,181.932
387,1647.475,132.363,28.333,183.656,-52.595,261.906
