 ,Area,Mean,Min,Max,Angle,Length
94,1722.360,129.524,10.333,195.037,-6.340,277.051
95,1347.934,91.801,12.928,211.892,33.232,212.146
96,1572.589,85.014,17.611,234.399,-46.975,251.104
97,1497.704,163.951,22.564,233.960,-23.962,241.062
98,1085.836,72.002,10.000,105.080,-43.531,168.801
99,1684.917,58.310,14.012,151.333,52.352,270.486
100,1909.573,68.805,15.639,179.827,48.270,303.371
101,1535.147,135.624,67.750,201.659,51.116,243.688
102,1909.573,129.230,37.899,200.079,54.728,307.295
103,1310.491,109.005,16.333,200.000,-79.695,205.239
104,599.082,50.213,9.427,158.333,-36.870,91.786
105,1684.917,58.904,5.667,180.909,84.806,270.348
106,2358.884,144.169,20.000,229.000,5.528,381.153
107,1460.262,102.136,6.702,172.053,60.068,233.006
108,898.622,149.411,18.861,236.333,142.125,139.535
109,1684.917,120.504,23.765,213.760,-69.905,267.143
110,1422.819,124.031,23.594,234.599,40.601,225.659
111,1235.606,72.447,15.143,230.000,46.273,194.755
112,1797.245,159.001,27.941,234.349,11.070,286.812
113,1722.360,78.054,21.418,235.000,-73.179,274.880
114,1684.917,38.609,31.642,52.333,112.521,271.591
115,1722.360,144.658,14.852,211.867,41.424,277.456
116,3482.162,47.310,21.318,120.667,155.659,564.147
117,1460.262,111.918,27.683,189.603,48.240,229.688
118,1422.819,29.964,14.416,47.940,-40.601,225.659
119,1347.934,154.796,56.624,237.000,-120.964,214.079
120,1947.015,45.953,17.556,238.586,-59.421,312.730
121,1834.688,98.036,25.778,222.204,33.024,291.924
122,1198.163,157.305,63.667,189.865,-140.194,191.165
123,1834.688,136.990,17.156,204.347,14.621,290.896
124,2471.212,112.046,23.280,211.801,-38.797,400.411
125,1310.491,103.666,26.694,201.774,-42.614,207.867
126,1647.475,149.472,39.082,220.993,-68.199,263.616
127,1535.147,42.529,11.625,170.667,-22.068,244.302
128,1722.360,143.747,40.850,196.070,-43.210,277.051
129,1273.049,143.676,17.333,234.000,0.000,201.928
130,1385.376,83.832,22.500,195.167,88.409,220.370
131,973.508,175.686,52.307,220.573,96.843,154.073
132,2096.786,146.369,34.000,206.660,-79.509,336.046
133,1834.688,79.602,26.106,144.240,98.471,290.767
134,1460.262,74.908,23.040,204.333,-79.287,230.421
135,2433.769,102.022,7.667,194.833,-94.467,392.812
136,2171.671,80.168,8.842,178.058,-84.987,350.124
137,2583.540,126.426,15.072,229.638,16.294,414.381
138,2920.523,79.238,13.261,197.000,108.199,470.211
139,1010.950,61.597,16.667,98.333,-76.504,157.320
140,2321.441,108.553,16.519,221.639,-84.382,375.062
141,2246.556,179.222,17.378,238.567,13.799,359.151
142,2508.654,71.059,11.116,234.515,86.593,405.673
143,1759.802,89.103,21.505,186.718,19.231,278.668
144,1797.245,126.083,10.916,190.457,13.449,289.412
145,1085.836,79.899,2.333,142.905,-40.601,169.244
146,3819.146,127.253,44.366,224.271,-95.654,621.044
147,1984.458,96.391,44.286,213.911,-53.569,319.423
148,1947.015,118.079,47.134,227.086,-52.907,314.521
149,2808.195,46.570,15.452,185.667,-49.399,451.318
150,2546.097,98.603,21.002,174.851,-48.652,407.548
151,1947.015,58.671,18.770,184.549,-45.000,311.530
152,1273.049,75.750,20.347,229.000,-14.036,201.835
153,1460.262,163.503,29.667,223.399,32.005,230.907
154,1235.606,204.270,64.000,226.156,55.305,193.501
155,1460.262,185.145,55.496,226.208,-18.435,232.201
156,1834.688,160.830,41.692,237.343,-45.000,294.223
157,1722.360,75.534,27.667,144.778,20.854,275.016
158,1010.950,180.269,107.726,216.609,38.660,156.724
159,898.622,124.320,65.000,181.333,45.000,138.458
160,1347.934,170.346,45.747,222.607,79.992,211.262
161,1535.147,74.657,37.688,176.987,69.775,247.802
162,1235.606,147.970,56.667,210.552,-71.565,193.501
163,1872.130,124.644,26.738,206.526,-19.179,298.017
164,2209.114,50.282,26.943,142.092,-86.055,355.747
165,1235.606,108.172,27.667,196.688,-124.695,193.501
166,1385.376,115.967,27.000,150.444,-86.820,220.625
167,1310.491,168.021,45.667,207.000,-54.462,210.552
168,1198.163,162.408,113.000,197.546,-39.806,191.165
169,1834.688,135.991,24.729,203.667,-22.249,290.896
170,2433.769,117.033,8.948,205.583,-75.530,391.809
171,1984.458,45.249,13.410,219.000,-83.418,320.301
172,1310.491,46.449,13.827,95.475,-69.444,209.124
173,1684.917,106.703,13.069,185.000,-35.838,271.729
174,1647.475,177.939,67.100,226.579,21.801,263.616
175,1797.245,60.137,23.601,189.333,46.736,285.701
176,1460.262,48.009,13.496,130.667,38.660,235.086
177,2246.556,94.972,15.771,212.334,-44.310,359.151
178,1797.245,81.666,20.240,180.154,26.565,287.334
179,1984.458,124.678,72.665,190.000,-18.083,315.412
180,3407.277,103.508,28.909,204.333,-50.845,552.376
181,1085.836,64.055,24.333,128.667,19.093,168.357
182,2546.097,94.778,26.699,153.917,44.397,411.070
183,1909.573,54.434,24.286,229.333,18.800,303.803
184,1347.934,210.672,52.237,251.138,-41.496,212.411
185,1235.606,160.492,37.013,236.779,-32.196,195.235
186,1273.049,45.582,25.342,76.802,-117.350,199.784
187,1010.950,177.525,37.436,226.564,4.399,159.565
188,1123.278,76.417,23.549,161.939,-60.751,175.329
189,1647.475,86.673,22.776,204.269,152.241,262.763
190,1235.606,45.395,29.261,121.333,-102.724,194.466
191,1010.950,67.197,20.680,134.256,13.496,157.320
192,1610.032,120.927,34.056,197.027,-44.029,255.319
193,1310.491,92.149,50.007,172.411,-36.529,205.603
194,1535.147,76.585,20.000,174.333,-90.000,244.761
195,1797.245,151.267,43.514,183.163,30.964,285.438
196,936.065,130.114,53.417,167.875,34.992,149.385
197,1984.458,83.164,19.908,213.000,-15.642,317.719
198,1535.147,148.041,28.667,225.667,-36.870,244.761
199,1310.491,153.364,20.333,224.039,-3.366,208.407
200,1535.147,64.561,15.600,163.867,-95.711,245.982
201,1684.917,78.821,41.584,137.333,-114.228,268.402
202,1347.934,105.133,46.198,156.743,10.008,211.262
203,2396.327,127.312,9.562,219.549,-98.259,383.357
204,1385.376,168.062,3.333,223.056,37.185,222.736
205,1647.475,130.939,8.667,177.681,65.225,262.834
206,1535.147,118.091,28.667,195.133,98.531,247.500
207,1198.163,121.505,22.143,197.882,-75.069,189.986
208,1535.147,155.455,53.333,216.503,72.474,243.842
209,2733.310,27.589,6.000,88.722,1.591,440.741
210,1460.262,132.276,16.818,206.225,-128.660,235.086
211,1460.262,120.359,18.667,227.000,-52.524,231.313
212,1759.802,65.223,7.667,134.612,18.825,284.453
213,1235.606,170.283,28.667,227.083,41.186,195.139
214,823.737,144.996,43.667,187.619,45.000,129.804
215,1647.475,63.023,23.259,160.667,-71.147,265.103
216,1460.262,44.140,9.141,111.043,40.764,234.288
217,1385.376,99.001,30.326,160.333,75.579,221.134
218,898.622,179.655,50.667,205.787,41.424,138.728
219,1759.802,99.243,13.111,216.163,-31.608,280.209
220,4268.457,97.769,26.274,225.793,-18.595,690.801
221,2433.769,93.195,32.442,217.748,56.560,388.643
222,3444.720,87.652,22.485,171.433,-61.189,558.678
223,1647.475,154.294,19.954,219.667,-68.199,263.616
224,936.065,54.469,22.528,240.333,-85.236,147.366
225,1160.721,148.498,34.000,222.276,158.552,184.080
226,898.622,152.352,94.434,220.098,64.537,142.325
227,1123.278,112.897,17.853,199.999,-36.469,175.009
228,1460.262,173.060,26.548,220.829,63.435,232.604
229,1722.360,131.117,25.185,213.144,26.565,273.652
230,1909.573,180.358,65.000,226.811,-49.899,303.987
231,1497.704,124.063,32.606,217.588,-62.784,240.829
232,1684.917,156.741,26.079,222.524,-53.393,266.793
233,1310.491,179.809,106.812,210.228,-55.840,207.055
234,1797.245,151.847,14.246,208.789,47.564,290.187
235,1310.491,152.832,47.333,187.843,149.621,205.694
236,936.065,169.945,36.333,195.104,67.751,145.448
237,786.295,110.198,68.987,181.667,-32.905,123.901
238,1947.015,89.954,27.086,184.000,67.989,310.206
239,1909.573,88.876,18.000,172.000,-90.000,305.952
240,2733.310,39.027,19.901,112.333,70.560,441.250
241,1647.475,112.392,79.333,146.775,2.663,263.403
242,3182.621,129.167,7.048,191.721,-67.694,515.890
243,2957.966,26.193,9.128,80.026,-4.399,478.695
244,2658.425,68.953,3.067,220.010,3.270,429.031
245,1647.475,186.025,71.998,228.148,-104.676,265.668
246,1010.950,159.352,65.365,239.696,-37.304,161.547
247,1010.950,123.564,39.667,225.815,62.447,158.742
248,1422.819,187.626,34.333,236.581,-49.399,225.659
249,1797.245,161.132,35.080,228.514,38.089,287.660
250,1310.491,131.511,36.694,189.400,-64.179,210.730
251,973.508,157.543,29.413,217.333,-33.690,154.437
252,898.622,163.066,52.667,204.362,7.431,141.930
253,1235.606,94.351,46.667,162.408,-106.189,197.523
254,1684.917,189.574,44.333,233.072,-72.801,269.029
255,1048.393,47.639,32.519,61.299,36.027,166.456
256,1198.163,110.697,48.291,204.764,-20.772,189.789
257,1123.278,78.022,31.000,138.333,-90.000,177.452
258,786.295,151.844,31.504,192.467,-40.914,121.459
259,1422.819,121.524,23.414,194.245,-18.925,226.404
260,1610.032,72.439,39.673,155.111,-54.782,254.658
261,2021.901,154.210,31.815,219.333,-65.376,323.094
262,1759.802,134.868,38.667,200.378,11.310,280.810
263,1123.278,183.670,104.860,221.422,-77.905,175.223
264,1947.015,107.799,24.000,175.260,-32.125,310.688
265,973.508,200.549,105.333,236.650,-46.637,151.500
266,2171.671,53.299,26.000,168.333,0.000,348.785
267,1684.917,101.078,18.848,170.970,-84.806,270.348
268,1684.917,91.997,25.333,201.583,-11.821,268.820
269,2321.441,138.808,30.667,216.741,-63.853,374.913
270,1497.704,64.738,24.022,104.290,-59.534,241.373
271,1235.606,94.964,31.000,168.260,-8.881,198.185
272,2283.999,88.595,34.733,174.867,-2.862,367.601
273,2433.769,108.820,30.000,150.952,-143.310,389.173
274,1497.704,169.133,46.000,236.402,-60.803,238.328
275,1347.934,172.669,51.568,232.991,-56.768,212.146
276,786.295,117.543,37.792,162.517,49.086,121.459
277,2583.540,72.326,52.526,191.333,-34.160,414.110
278,3819.146,200.792,102.286,228.452,52.224,619.324
279,2209.114,88.797,48.551,184.091,-63.435,355.747
280,1947.015,71.780,14.763,206.333,23.051,312.550
281,2471.212,57.823,8.458,198.888,-55.081,395.519
282,898.622,141.365,28.333,206.432,-15.255,139.535
283,1085.836,121.363,30.000,171.571,-27.474,172.422
284,2209.114,111.137,12.000,210.132,-15.945,356.378
285,1610.032,98.611,2.702,213.667,-67.694,257.945
286,1123.278,62.101,27.214,157.667,-72.181,179.966
287,1610.032,174.560,24.364,238.897,-53.673,258.235
288,2321.441,108.102,19.667,186.000,-90.000,373.261
289,2021.901,45.112,10.533,169.800,29.476,323.326
290,1610.032,130.451,14.023,213.972,-45.971,255.319
291,1460.262,177.298,28.260,235.000,-52.524,231.313
292,1422.819,150.299,35.000,237.488,55.886,229.117
293,898.622,167.778,13.053,231.574,140.194,143.374
294,1160.721,111.973,15.000,220.333,45.000,181.726
295,1198.163,138.564,21.667,217.161,-82.648,191.263
296,1160.721,124.032,25.111,231.667,-99.462,186.103
297,3706.818,98.922,10.585,223.876,-84.114,596.692
298,1385.376,125.781,41.627,194.963,50.599,221.725
299,2021.901,75.864,26.453,125.094,1.081,324.367
300,3070.294,91.262,31.204,172.008,18.658,497.301
301,1235.606,96.420,35.682,223.667,-71.565,193.501
302,1909.573,162.272,36.753,229.947,-102.653,307.295
303,1535.147,160.101,27.125,229.917,-66.615,246.666
304,1684.917,157.181,16.314,217.890,-76.908,270.140
305,1722.360,71.946,21.457,215.000,-38.660,274.267
306,1872.130,141.146,33.603,234.750,25.514,298.330
307,1460.262,151.331,57.957,211.065,39.611,230.339
308,2283.999,44.840,25.977,228.667,38.211,366.019
309,2021.901,156.386,44.583,203.850,-22.203,323.847
310,1198.163,42.459,25.763,89.667,-1.848,189.789
311,2471.212,155.103,38.000,206.602,54.360,399.053
312,2471.212,81.383,27.493,178.800,38.108,396.606
313,1684.917,146.274,6.667,221.667,-46.848,268.402
314,1797.245,102.975,25.345,180.589,-17.281,288.375
315,1460.262,151.298,52.667,222.571,-38.660,235.086
316,1347.934,60.423,17.075,101.619,45.000,216.341
317,1497.704,80.371,14.051,211.333,-81.254,241.450
318,1759.802,136.948,18.667,221.458,27.121,281.874
319,2171.671,102.606,18.634,206.349,-18.435,348.302
320,1347.934,41.847,21.667,58.116,21.501,217.032
321,1160.721,164.532,24.000,210.843,-21.448,184.080
322,1273.049,161.732,50.333,208.014,-17.879,199.315
323,1460.262,147.457,44.503,214.129,12.200,231.636
324,2471.212,118.038,33.853,208.575,99.752,397.361
325,2546.097,74.911,26.667,199.333,35.838,407.594
326,1684.917,119.762,14.986,172.025,-65.772,268.402
327,1198.163,131.528,25.633,213.951,-38.367,187.306
328,1160.721,181.519,40.398,229.704,-46.332,186.103
329,1759.802,133.555,29.820,216.129,-134.119,281.276
330,1310.491,43.179,16.185,74.946,-132.614,207.867
331,2396.327,150.240,18.895,231.762,-129.226,387.050
332,1422.819,41.315,19.775,91.000,-77.471,225.659
333,1235.606,151.963,17.917,214.352,-24.146,194.466
334,2508.654,91.088,16.000,159.101,1.736,404.042
335,1572.589,133.200,39.667,170.000,-70.253,253.553
336,2358.884,88.612,29.541,194.606,26.980,377.649
337,1797.245,51.072,15.342,121.121,-70.017,286.486
338,2546.097,97.037,3.642,187.308,-86.583,410.705
339,1872.130,113.320,1.000,169.236,-19.179,298.017
340,1422.819,138.192,12.724,207.667,45.000,224.994
341,2059.343,99.041,3.858,190.758,-16.091,331.164
342,1947.015,112.832,9.790,237.667,-105.945,311.831
343,1647.475,168.566,11.427,232.730,12.095,262.834
344,1610.032,88.347,22.881,232.000,-94.086,257.654
345,1872.130,162.680,21.625,224.667,119.168,301.328
346,1310.491,110.417,9.309,217.310,54.462,210.552
347,2995.408,98.385,5.333,203.675,-111.400,486.338
348,1647.475,141.136,34.333,221.000,-37.405,261.906
349,1310.491,109.109,18.980,170.025,-59.621,205.694
350,1422.819,69.894,27.229,118.474,-18.925,226.404
351,1422.819,48.612,15.521,189.797,-67.620,224.994
352,1535.147,161.724,36.333,234.887,20.225,247.802
353,1572.589,167.589,91.678,225.194,-46.975,251.104
354,1385.376,139.808,33.247,235.333,-58.496,222.484
355,2096.786,91.215,18.171,215.452,58.325,337.935
356,1535.147,161.720,70.583,229.500,-29.745,246.666
357,1198.163,190.895,53.688,240.656,82.648,191.263
358,1385.376,171.649,41.333,232.222,19.440,220.625
359,1085.836,196.454,57.333,233.143,-6.116,172.314
360,1347.934,137.916,30.865,236.839,-55.408,215.560
361,823.737,186.876,65.825,231.857,-41.186,130.092
362,1872.130,186.301,34.019,229.555,10.620,298.832
363,1759.802,182.985,33.000,236.917,-61.189,279.339
364,2021.901,197.801,29.333,242.516,16.390,325.289
365,2059.343,188.267,39.333,225.420,-70.560,330.937
366,1273.049,62.570,17.111,230.000,15.709,203.406
367,1535.147,117.133,60.000,154.200,14.381,246.362
368,2508.654,142.602,23.667,193.879,-109.537,402.556
369,4830.096,126.856,36.417,197.322,28.968,783.332
370,4380.785,176.214,40.000,237.464,21.251,709.069
371,2209.114,102.396,15.333,212.527,26.565,355.747
372,1385.376,159.918,111.000,189.667,63.435,218.921
373,2059.343,168.013,41.173,201.222,-2.121,330.655
