 ,Area,Mean,Min,Max,Angle,Length
321,2358.884,46.645,18.590,183.000,-12.031,381.643
322,2321.441,49.338,19.488,150.694,-45.000,372.106
323,3557.047,135.316,4.830,205.438,-111.125,577.269
324,2546.097,124.135,9.465,185.775,-45.603,411.070
325,4717.768,84.081,8.208,148.906,-83.558,763.581
326,2770.753,109.782,42.000,201.960,81.314,445.683
327,2508.654,90.117,51.333,230.000,-64.983,405.152
328,2171.671,102.311,53.000,228.333,78.887,349.214
329,1535.147,129.672,55.333,214.688,28.496,243.688
330,1460.262,98.915,45.397,166.162,-42.879,233.808
331,1834.688,35.680,13.095,56.457,12.011,294.032
332,1610.032,164.628,18.961,225.778,-73.301,255.538
333,1497.704,175.676,24.217,235.333,41.878,238.328
334,1273.049,96.194,16.000,221.400,139.970,199.784
335,1347.934,105.831,20.105,200.314,28.740,216.341
336,1984.458,83.969,28.159,218.000,-50.477,317.306
337,1310.491,170.229,25.333,231.000,-90.000,208.047
338,2171.671,89.316,2.684,213.984,-49.289,347.117
339,1310.491,123.677,12.072,188.500,-78.024,206.421
340,1947.015,126.578,18.745,214.667,83.290,314.223
341,1610.032,148.580,17.959,200.401,40.156,256.197
342,1797.245,132.827,14.091,212.832,56.310,286.812
343,1759.802,60.477,18.667,160.029,2.490,281.742
344,2283.999,35.255,16.333,81.064,-55.244,364.943
345,3145.179,165.870,26.667,218.494,-111.930,507.917
346,3182.621,154.579,25.111,213.760,36.733,511.553
347,2883.080,75.644,34.322,170.746,-68.477,467.015
348,3669.375,59.251,20.000,90.613,-47.090,593.168
349,3220.064,54.526,28.000,101.954,20.556,522.811
350,3032.851,106.353,18.315,184.740,-113.671,487.722
351,2546.097,146.332,16.434,211.347,-48.652,407.548
352,2096.786,166.396,17.878,214.923,-106.798,338.765
353,2209.114,77.323,12.659,174.144,-154.323,353.053
354,1385.376,126.839,11.276,211.333,-74.055,222.736
355,1385.376,146.476,25.500,217.889,-75.579,221.134
356,1123.278,137.212,26.300,207.667,-20.323,176.181
357,1610.032,104.282,52.336,149.998,54.782,254.658
358,1947.015,148.315,28.614,214.621,-11.310,312.011
359,1310.491,132.013,32.953,212.886,-63.435,205.239
360,2021.901,99.258,36.000,139.846,37.304,323.094
361,2396.327,120.918,21.333,193.971,-79.939,385.305
362,1872.130,82.146,30.333,170.476,-98.130,302.877
363,1797.245,87.406,12.705,202.222,-35.395,285.242
364,1610.032,159.373,31.701,223.980,-21.038,255.685
365,1160.721,139.592,26.493,231.537,-68.552,184.080
366,748.852,161.200,68.667,225.000,-90.000,116.262
367,1647.475,144.189,24.000,213.378,-56.310,264.750
368,1235.606,133.417,79.189,170.432,-106.189,197.523
369,1722.360,144.004,19.892,212.984,-22.036,277.254
370,2508.654,161.165,104.909,213.030,-59.931,403.021
371,1123.278,153.995,13.471,215.149,1.975,177.558
372,1684.917,119.809,20.160,203.667,-62.850,268.193
373,1460.262,26.297,13.145,66.667,10.713,230.421
374,2209.114,127.846,43.287,205.345,5.906,356.798
375,1947.015,163.816,60.817,220.141,40.236,312.610
376,2134.228,86.266,29.690,193.667,3.066,343.157
377,861.180,190.414,51.348,226.994,57.724,137.508
378,1497.704,176.247,101.462,222.829,-1.469,238.721
379,1834.688,132.925,23.000,207.667,-7.125,295.999
380,1535.147,158.861,62.871,223.792,-61.504,243.688
381,1460.262,178.267,28.860,244.123,-3.013,232.845
382,2246.556,103.045,27.242,234.139,-59.534,362.059
383,1834.688,137.343,73.667,193.485,61.294,293.012
384,1160.721,196.654,31.748,235.667,47.726,181.932
385,2321.441,147.290,24.978,220.563,-94.686,374.513
386,2358.884,107.925,23.570,184.097,-88.152,379.578
387,973.508,100.959,18.667,167.333,-11.310,156.005
388,1684.917,111.618,31.727,192.667,-59.931,268.681
