 ,Area,Mean,Min,Max,Angle,Length
69,1889.089,44.743,30.747,79.596,-142.549,332.196
70,3904.117,163.005,31.468,222.365,-97.009,689.713
71,3179.966,94.101,33.217,159.368,-63.947,562.122
72,1952.058,107.976,54.180,186.333,28.237,343.931
73,1794.634,90.880,36.524,213.667,-2.045,314.424
74,1133.453,147.453,30.827,216.333,-168.366,194.780
75,1070.484,81.097,26.642,188.091,-152.650,183.202
76,1574.241,80.824,42.079,172.000,-123.366,275.460
77,944.544,169.557,61.256,221.000,54.689,165.028
78,1574.241,115.912,20.501,206.300,36.634,272.703
79,2802.148,88.643,25.944,221.209,33.871,493.333
80,1574.241,77.757,33.063,200.234,69.717,275.174
81,1448.301,85.391,42.580,176.909,-40.462,250.749
82,913.060,133.345,76.667,165.625,12.529,155.196
83,1038.999,118.579,41.385,169.215,64.231,180.692
84,1196.423,68.677,38.265,168.667,-36.254,208.746
85,1070.484,63.663,27.306,168.000,62.650,183.202
86,787.120,76.267,35.435,111.355,-45.000,134.901
87,2203.937,114.585,28.599,193.422,-97.539,384.884
88,1385.332,70.944,28.863,121.951,33.690,242.775
89,1920.574,64.794,22.870,139.900,-7.722,334.086
90,2172.452,111.083,33.285,208.895,18.970,379.737
91,2424.331,126.719,27.596,189.684,-3.013,427.036
92,1133.453,78.526,28.731,210.333,-66.371,195.988
93,2046.513,182.340,30.563,228.697,-65.037,358.981
94,1322.362,138.320,23.200,216.310,-45.000,230.125
95,1196.423,111.910,22.333,226.928,27.255,208.293
96,1385.332,136.441,34.984,234.248,-2.663,241.540
97,2046.513,151.750,29.000,233.210,11.659,360.949
98,1416.817,133.663,28.665,207.729,-61.699,248.542
99,1952.058,116.008,31.000,219.973,-104.265,341.589
100,1290.877,132.184,33.787,211.793,-43.995,226.192
101,2203.937,51.657,29.965,102.642,45.000,388.832
102,1700.180,158.207,62.000,237.498,35.789,297.443
103,944.544,135.682,38.048,211.000,-24.775,160.678
104,1479.786,74.139,24.218,188.897,-26.003,255.969
105,1070.484,158.466,31.617,211.328,-35.134,185.252
106,818.605,144.205,97.462,198.627,-41.820,143.056
107,1290.877,56.699,25.733,114.600,-41.987,226.470
108,818.605,67.296,27.140,156.330,-121.759,138.585
109,692.666,96.519,39.565,152.150,-135.000,119.030
110,1259.393,121.540,51.897,181.667,-7.306,220.625
111,1416.817,55.399,23.619,187.318,76.908,247.717
112,1511.271,104.526,35.887,174.206,-17.281,264.439
113,1353.847,130.223,38.633,190.701,-65.898,233.588
114,913.060,118.966,58.667,154.333,-90.000,157.112
115,1007.514,88.156,43.344,172.333,-93.691,174.307
116,1227.908,116.759,44.638,170.667,-51.340,215.573
117,1448.301,118.551,37.644,196.667,19.654,250.246
118,1479.786,158.836,51.319,198.927,-152.879,258.478
119,2235.422,115.287,26.667,201.857,-59.036,392.619
120,1857.604,99.117,15.843,172.647,65.638,326.460
121,1101.969,77.829,26.333,157.676,98.366,192.830
122,2424.331,88.784,41.452,156.667,-3.764,427.368
123,1826.119,73.009,39.351,137.890,-60.751,321.553
124,3179.966,106.196,19.295,229.533,-34.007,561.814
125,1416.817,121.030,21.000,216.553,-88.698,246.954
126,1196.423,144.293,18.667,221.667,-167.471,206.928
127,1731.665,93.183,17.611,173.556,-61.049,301.386
128,1542.756,78.401,35.667,195.667,24.444,271.198
129,881.575,112.068,37.665,168.099,-36.027,152.639
130,1731.665,35.347,18.708,77.373,-45.000,301.543
131,1133.453,123.941,32.890,195.143,-111.501,199.017
132,976.029,138.476,24.000,189.000,-107.241,170.379
133,944.544,118.908,34.506,210.046,-91.975,162.820
134,1290.877,46.079,33.000,148.000,41.987,226.470
135,1164.938,100.423,28.278,170.951,152.021,203.321
136,755.636,127.722,40.333,168.000,-90.000,129.056
137,976.029,75.747,28.083,154.667,-64.290,168.147
138,1196.423,92.119,33.667,163.137,-27.255,208.293
139,913.060,100.538,72.175,144.667,-111.038,156.308
140,1353.847,126.995,40.991,168.667,-71.996,236.001
141,976.029,65.945,37.921,159.333,-13.570,167.396
142,787.120,120.439,63.688,161.833,-14.621,133.375
143,913.060,133.405,52.667,170.667,55.176,157.212
144,1196.423,113.689,47.333,172.800,-34.992,205.478
145,1637.210,131.876,76.039,172.506,-57.875,284.900
146,1322.362,90.619,35.350,204.000,41.055,230.671
147,1479.786,39.948,32.667,50.656,-57.339,259.935
148,1731.665,87.202,35.129,236.000,-22.782,304.297
149,1227.908,89.139,26.752,193.623,-21.801,211.518
150,1763.150,61.345,24.333,233.000,0.000,308.612
151,1511.271,94.517,26.708,198.709,-27.646,266.041
152,2392.846,103.503,34.271,176.249,-13.851,421.881
153,2329.876,166.802,60.333,194.675,-38.904,410.994
154,1007.514,140.594,40.527,218.538,-84.472,174.758
155,1007.514,55.327,22.000,94.000,-54.246,172.856
156,1353.847,101.278,27.512,186.202,35.218,233.520
157,1164.938,133.577,39.735,215.185,-12.875,201.455
158,1826.119,87.009,61.680,127.795,16.220,321.406
159,1259.393,91.873,41.308,165.205,5.856,219.982
160,1542.756,155.436,17.090,214.727,-37.349,268.222
161,944.544,63.789,19.750,132.376,-43.603,162.723
162,1196.423,110.991,20.919,202.252,-96.170,208.822
163,1038.999,38.285,19.232,195.667,-73.811,181.128
164,1164.938,112.661,25.333,193.617,-32.347,199.254
165,1164.938,100.962,27.537,171.444,30.141,201.142
166,1070.484,115.272,38.105,157.705,-25.017,185.762
167,1259.393,96.031,24.333,172.949,48.122,218.546
168,850.090,48.664,15.436,96.949,-8.746,147.606
169,1290.877,107.692,33.777,157.028,-11.592,223.391
170,1416.817,167.640,33.667,232.047,-22.521,249.048
171,1101.969,96.928,35.843,230.000,-59.621,188.621
172,1794.634,168.793,63.420,228.364,-64.799,316.271
173,1290.877,150.120,25.167,221.353,101.592,223.391
174,1322.362,147.524,26.333,212.610,-37.147,232.304
175,2235.422,163.766,64.280,210.822,75.174,394.698
176,1353.847,141.861,71.667,204.368,-65.898,233.588
177,1385.332,92.211,19.721,158.062,-1.332,241.344
178,1448.301,139.613,27.815,225.333,-6.340,254.055
179,881.575,73.290,42.778,134.955,-41.987,150.980
180,1133.453,115.393,37.042,190.707,-109.983,197.030
181,1416.817,141.120,31.667,194.351,-11.821,246.507
182,881.575,116.564,34.383,195.366,-123.111,154.076
183,661.181,77.001,37.333,112.707,72.474,111.801
184,1164.938,118.429,48.667,170.926,1.591,202.079
185,1290.877,107.663,33.533,163.947,-69.775,227.234
186,2046.513,123.707,64.438,171.417,-5.356,360.687
187,1700.180,75.443,37.222,132.363,-72.582,299.920
188,2361.361,93.415,27.886,181.219,-112.087,417.832
189,2077.998,95.527,35.881,222.080,-21.801,362.603
190,1133.453,120.185,52.645,214.585,-109.983,197.030
191,1196.423,157.137,32.560,234.635,-64.134,205.784
192,1164.938,115.583,25.611,206.123,-56.310,202.312
193,1101.969,138.923,21.255,223.431,83.290,192.094
194,1259.393,139.489,37.874,210.547,46.042,218.258
195,1290.877,152.654,44.617,214.767,94.289,225.076
196,1038.999,123.334,44.875,171.000,-43.727,178.589
197,1259.393,150.983,15.667,186.396,73.443,216.593
198,1259.393,85.570,34.811,138.895,122.471,219.481
199,1196.423,131.564,40.000,176.175,29.358,206.013
200,1700.180,66.365,26.552,130.543,-99.819,296.117
201,1322.362,148.325,117.699,189.699,4.185,230.671
202,1164.938,168.896,54.722,234.333,-80.538,204.787
203,1164.938,156.835,43.772,206.833,-22.989,201.142
204,1826.119,98.541,37.667,196.333,-121.477,322.384
205,1920.574,98.575,39.613,161.776,8.673,334.886
206,1290.877,123.932,37.883,187.600,28.496,223.461
207,1479.786,72.334,33.845,119.149,-26.003,255.969
208,2298.391,103.232,42.531,178.333,36.552,405.130
209,1826.119,131.458,37.667,172.236,-57.995,317.612
210,1070.484,96.143,50.000,146.660,-25.017,185.762
211,818.605,145.451,97.667,158.733,-9.090,142.063
212,1070.484,78.440,47.489,158.667,-54.866,185.252
213,976.029,87.037,47.222,148.259,-57.381,166.548
214,755.636,184.094,100.333,217.815,-115.463,130.512
215,1227.908,133.241,41.190,175.785,23.199,213.666
216,1605.726,145.915,33.213,213.640,-97.970,283.293
217,1227.908,141.287,32.072,226.275,68.199,211.518
218,1196.423,88.970,31.075,231.559,27.255,208.293
219,1763.150,98.726,30.309,225.476,41.285,306.154
220,1448.301,146.663,40.193,216.081,-19.654,250.246
221,629.696,121.099,43.719,223.333,47.121,107.201
222,692.666,151.002,42.921,204.905,-43.025,115.131
223,724.151,107.590,44.727,173.669,-33.690,121.387
224,1416.817,154.611,45.318,220.000,7.765,249.175
225,629.696,62.694,51.442,69.667,-47.121,107.201
226,1164.938,161.049,49.333,211.056,19.440,202.312
227,1605.726,92.789,33.504,191.715,-70.115,280.444
228,1416.817,128.259,32.333,187.345,53.393,244.648
229,2235.422,93.645,33.027,158.267,68.199,392.819
230,787.120,60.163,39.667,169.000,-2.386,134.784
231,913.060,121.573,46.966,179.024,-12.529,155.196
232,881.575,145.491,36.593,193.092,51.009,151.604
233,755.636,120.312,27.087,168.928,-2.490,129.178
234,818.605,98.474,42.613,173.373,63.435,138.016
235,692.666,178.231,131.333,203.952,5.440,118.367
236,629.696,162.437,128.667,196.323,-36.254,104.373
237,881.575,68.217,25.874,214.667,33.111,154.076
238,850.090,128.017,42.245,192.333,24.624,148.138
239,1542.756,135.141,15.000,194.244,73.072,269.802
240,881.575,128.998,53.000,178.333,-36.027,152.639
241,2015.028,105.764,48.955,172.020,16.699,351.492
242,1605.726,84.459,39.021,172.207,-79.592,279.545
243,1227.908,72.475,32.131,223.932,-51.340,215.573
244,1101.969,150.253,45.255,227.598,8.366,192.830
245,1448.301,150.568,25.544,214.013,-40.462,250.749
246,1290.877,146.975,31.958,218.333,14.381,225.913
247,1763.150,161.809,32.667,219.201,-124.563,306.616
248,1133.453,124.439,28.733,238.267,-86.730,196.710
249,2046.513,146.346,34.393,233.622,37.405,360.250
250,1416.817,90.481,22.273,171.000,95.194,247.908
251,1196.423,123.894,23.667,192.590,36.254,208.746
252,1983.543,158.290,32.212,197.994,-43.698,349.245
253,1826.119,142.531,35.000,189.015,-113.860,319.046
254,2298.391,112.442,41.639,171.889,1.591,404.157
255,1700.180,91.313,34.569,167.072,-22.203,296.966
256,3872.632,132.489,31.000,210.971,-75.735,683.177
257,4061.541,131.465,31.333,230.000,90.000,718.225
258,2550.270,187.079,36.000,218.667,18.886,450.711
259,1668.695,143.999,38.235,230.487,35.538,289.613
260,1290.877,158.494,41.661,239.140,-137.045,222.331
261,1416.817,144.555,56.135,213.536,-100.539,245.419
262,1353.847,121.327,34.667,219.738,34.439,238.126
263,1511.271,176.518,35.667,213.482,-54.605,261.565
264,2046.513,149.038,26.013,197.138,-39.920,358.498
265,1542.756,120.440,50.642,172.082,9.660,267.516
266,1637.210,84.493,33.411,172.333,-45.000,285.672
267,2140.967,129.960,77.154,186.333,1.710,376.113
268,1322.362,105.304,23.000,150.235,-80.074,227.856
269,1637.210,108.333,45.705,167.060,34.624,286.388
270,850.090,99.481,30.095,187.988,-35.538,144.806
271,535.242,200.199,141.667,227.562,-63.435,87.828
272,661.181,197.304,87.254,223.600,-165.256,110.241
273,1322.362,109.635,27.619,228.891,-57.848,231.965
274,881.575,128.371,32.150,217.850,28.443,153.154
275,1101.969,124.701,42.101,224.050,-61.928,190.779
276,629.696,125.479,48.454,193.688,-42.879,107.201
277,1101.969,113.626,31.916,233.849,-11.976,189.287
278,1070.484,135.892,34.667,181.584,-46.219,186.523
279,1448.301,89.471,25.333,201.435,56.659,255.229
280,1164.938,94.666,30.815,157.188,54.090,200.907
281,1070.484,124.797,37.306,211.013,37.569,184.059
282,944.544,103.920,34.069,190.632,-91.975,162.820
283,1070.484,110.909,37.333,169.909,19.537,184.571
284,913.060,85.932,45.588,119.667,32.005,158.806
285,1070.484,102.238,47.333,119.815,-51.072,187.533
286,3054.027,60.426,35.667,103.609,-73.072,539.603
287,1511.271,82.857,30.241,155.024,25.463,261.023
288,1731.665,76.861,26.911,210.836,-53.973,305.279
289,1605.726,72.571,22.895,215.333,33.690,283.237
290,1542.756,104.959,34.622,193.542,22.249,266.750
291,1416.817,149.183,32.000,196.300,-35.838,249.175
292,1101.969,131.390,68.333,204.667,0.000,190.779
293,1007.514,138.685,45.275,192.396,-13.134,172.856
294,1007.514,133.200,28.312,170.312,3.691,174.307
295,1259.393,132.486,24.333,184.162,7.306,220.625
296,944.544,143.245,14.333,166.441,-104.036,161.947
297,1290.877,93.938,57.747,143.590,-77.005,224.586
298,1605.726,144.055,40.499,182.780,58.841,281.956
299,1322.362,122.297,34.033,189.297,-43.025,230.262
300,1133.453,127.175,29.667,201.315,-62.700,195.747
301,1101.969,119.132,29.439,181.000,-28.072,190.779
302,1259.393,56.318,25.794,147.000,59.534,221.338
303,1511.271,93.790,25.973,235.942,51.911,263.783
304,1889.089,82.694,21.141,225.333,16.607,333.756
305,1038.999,187.144,26.365,225.375,-98.881,181.735
306,818.605,121.097,31.054,218.345,-41.820,143.056
307,1007.514,168.772,62.667,215.556,-11.310,171.668
308,1227.908,151.575,29.333,222.926,-48.240,210.623
309,1038.999,160.315,45.708,230.021,-5.356,180.344
310,629.696,165.811,58.667,212.333,18.435,106.464
311,787.120,167.869,80.306,224.000,62.354,133.021
312,818.605,167.930,72.640,209.120,-85.426,140.727
313,1227.908,180.425,71.368,220.211,-83.991,214.401
314,976.029,116.612,49.142,183.667,-46.332,170.656
315,976.029,155.673,60.532,215.509,-39.560,167.396
316,1290.877,105.863,33.760,193.207,-45.000,222.190
317,1007.514,114.253,78.667,213.333,-26.565,175.656
318,1196.423,48.949,24.630,70.192,-59.300,208.822
319,1164.938,127.101,30.037,195.992,-63.435,200.750
320,1196.423,80.697,23.495,124.807,-40.601,206.928
321,1259.393,73.809,38.696,190.000,-107.969,218.258
322,1101.969,145.129,41.294,223.059,3.366,191.108
323,850.090,144.651,42.714,207.002,-52.696,148.138
324,1070.484,119.759,34.667,190.777,49.970,183.202
325,976.029,92.395,44.578,181.089,1.909,168.427
326,724.151,107.227,37.289,145.667,-26.565,125.469
327,1164.938,113.686,38.000,201.667,-116.565,200.750
328,818.605,126.725,35.608,175.916,-136.637,138.925
329,1889.089,100.925,37.036,187.528,-68.199,332.386
330,1196.423,103.403,30.333,188.694,53.746,208.746
331,1101.969,133.173,24.333,192.667,13.627,190.531
332,1920.574,174.669,45.944,198.110,7.722,334.086
333,1007.514,124.122,52.484,165.400,-75.069,174.216
334,1164.938,130.617,21.259,182.417,-77.125,201.455
335,1668.695,160.030,63.667,188.471,-13.241,293.983
336,724.151,81.417,55.455,100.000,30.069,123.190
337,976.029,101.018,54.733,160.667,-47.726,166.831
338,1322.362,158.000,26.000,225.801,-108.435,230.671
339,1700.180,126.537,29.000,206.921,-20.807,300.130
340,1826.119,121.195,18.667,204.333,-90.000,319.835
341,1227.908,136.491,37.000,217.517,-66.801,213.666
342,1448.301,168.484,55.933,207.667,34.046,250.561
343,1542.756,122.726,49.130,206.333,23.356,268.925
344,1133.453,153.743,24.667,227.333,-55.408,197.668
345,1511.271,112.519,25.950,214.093,-30.964,261.746
346,1259.393,159.901,37.498,219.484,-16.557,216.593
347,1416.817,143.122,27.636,192.364,-97.765,249.175
348,1889.089,143.082,28.354,224.557,-120.466,332.007
349,1133.453,166.734,80.133,197.000,-36.870,196.390
350,1133.453,160.740,77.799,195.000,-73.610,198.859
351,1038.999,89.742,43.702,148.667,24.146,178.325
352,881.575,130.241,40.667,179.901,-2.121,151.604
353,913.060,58.303,40.667,73.381,-109.093,154.383
354,1007.514,57.859,20.000,133.000,-59.349,176.104
355,1322.362,117.789,32.739,180.000,-64.058,230.876
356,2518.785,96.172,31.029,169.003,-40.914,445.511
357,2109.483,96.753,27.353,148.196,-127.569,368.118
358,2140.967,85.424,41.720,139.362,-63.435,376.406
359,2518.785,108.103,28.088,201.333,7.306,441.251
360,1889.089,136.368,32.293,212.713,-28.301,331.390
361,1920.574,128.236,31.674,196.713,-39.560,334.792
362,1605.726,89.012,23.547,191.400,-92.291,280.781
363,1920.574,133.540,26.939,205.381,-111.448,337.602
364,1353.847,78.616,31.810,174.333,19.290,237.796
