 ,Area,Mean,Min,Max,Angle,Length
232,2129.488,71.150,24,210,31.701,206.179
233,2182.725,128.427,24,217,-25.278,205.403
234,1810.065,80.103,27,176,-115.769,166.143
235,2502.149,118.798,51,172,47.643,237.385
236,1543.879,77.500,47,135,34.824,144.553
237,1597.116,194.500,135,226,29.249,147.831
238,1410.786,159.321,27,212,22.620,134.142
239,1410.786,171.245,39,242,26.565,115.366
240,1117.981,124.167,33,187,-9.462,94.149
241,1863.302,176.057,32,227,6.911,171.504
242,1730.209,129.062,12,226,-75.069,160.188
243,1490.642,161.946,30,233,60.524,136.308
244,1650.353,67.323,24,219,-38.367,157.929
245,2608.623,169.531,40,232,-66.161,242.543
246,1916.539,75.667,27,171,-65.695,175.493
247,1703.590,45.641,21,94,52.765,162.006
248,2102.870,96.835,22,181,-49.086,204.819
249,1863.302,69.943,25,155,18.970,174.580
250,2981.283,95.589,15,165,-39.144,286.052
251,3859.697,160.310,25,231,17.928,368.738
252,3433.800,95.481,27,201,-110.772,320.044
253,3540.274,100.707,28,194,52.431,338.477
254,2262.581,113.494,17,189,-69.775,208.937
255,3007.902,87.159,26,198,10.491,283.340
256,2635.242,119.434,30,223,-43.363,255.478
257,3327.325,149.600,34,245,29.982,309.731
258,3007.902,143.929,43,234,-2.121,278.794
259,2262.581,143.482,30,221,-110.225,208.937
260,1543.879,114.345,19,233,-43.603,149.620
261,1277.693,141.458,63,233,-53.616,121.764
262,2981.283,121.554,27,210,-84.710,279.795
263,2874.809,90.296,17,218,54.211,273.493
264,1650.353,94.194,11,166,11.689,152.789
265,1916.539,141.222,21,217,-1.685,175.493
266,1836.683,68.710,18,215,-72.646,172.972
267,1490.642,76.071,17,165,-6.582,135.032
268,5909.330,140.221,22,222,69.075,563.406
269,2821.572,131.245,23,231,36.431,269.325
270,3407.181,115.789,11,224,-39.226,326.345
271,2076.251,155.269,6,234,36.870,180.576
272,1863.302,154.357,15,232,-112.751,173.433
273,1543.879,143.034,17,211,0.000,144.461
274,7133.785,103.041,8,191,48.331,690.675
275,3327.325,73.616,10,202,-55.305,326.304
276,2448.911,123.826,32,200,6.483,228.471
277,1969.777,89.865,32,166,-115.115,182.337
278,1597.116,125.183,28,215,57.381,153.137
279,2289.200,110.779,14,240,-55.561,218.952
280,1410.786,151.623,34,230,-61.390,129.292
281,1916.539,96.389,42,227,-90.000,180.576
282,2448.911,126.522,11,220,60.573,231.020
283,1171.218,136.682,35,200,20.225,104.468
284,1384.167,141.750,50,205,-92.386,123.931
285,905.032,136.647,47,200,52.431,84.619
286,1410.786,118.019,20,198,61.390,129.292
287,1117.981,152.738,50,230,-43.025,105.860
288,2076.251,87.474,27,222,-94.635,191.521
289,2023.014,115.908,28,222,-110.925,187.802
290,2715.097,87.578,21,201,-78.690,236.767
291,2448.911,116.120,17,202,-90.000,232.169
292,1197.837,130.822,37,182,-84.289,103.701
293,1650.353,152.435,43,201,-80.218,151.828
294,4844.585,113.505,32,239,-9.673,460.569
295,3859.697,129.828,16,240,17.928,368.738
296,2715.097,88.245,16,217,17.700,254.538
297,2422.293,66.440,30,207,-45.000,218.891
298,2635.242,165.788,31,234,-40.101,256.310
299,2502.149,158.723,26,225,-142.883,239.395
300,2821.572,125.868,24,225,-56.310,279.033
301,2076.251,105.115,15,190,-58.782,199.086
302,2821.572,133.472,27,180,64.916,267.738
303,4205.739,71.709,31,173,-82.405,390.374
304,3433.800,68.008,36,149,14.036,297.814
305,4232.358,50.277,13,160,9.462,376.595
306,2076.251,148.769,26,223,24.444,187.021
307,4445.306,121.970,15,217,47.911,431.043
308,3992.790,159.940,7,212,90.000,381.790
309,3167.614,115.504,17,174,-24.775,295.481
310,3460.418,169.077,33,235,23.318,325.855
311,2395.674,80.178,29,234,61.699,228.529
312,3247.469,124.541,13,216,-37.626,312.682
313,4631.637,144.224,25,188,-124.611,445.079
314,2608.623,120.980,23,214,-39.958,249.041
315,2448.911,106.348,19,189,11.560,231.710
316,4152.502,56.038,26,158,-104.400,394.174
317,2502.149,130.500,28,229,24.864,233.142
318,2608.623,127.755,18,225,-12.529,237.833
319,3407.181,113.797,28,245,-108.726,321.414
320,2582.004,141.536,34,225,-72.350,238.224
321,1810.065,152.221,36,229,-75.530,165.179
322,1810.065,112.132,33,232,-117.350,168.450
323,1650.353,192.113,28,239,-1.975,149.709
