 ,Area,Mean,Min,Max,Angle,Length
334,1007.514,157.259,36.667,230.280,-95.528,174.758
335,1227.908,173.511,35.356,219.266,-63.435,213.297
336,1259.393,121.067,37.000,205.986,-11.889,217.897
337,1700.180,96.331,27.567,180.132,8.746,295.212
338,1448.301,60.759,43.680,152.000,-110.854,252.189
339,976.029,176.646,47.578,230.360,-25.710,168.147
340,1322.362,63.086,41.667,201.000,-99.926,227.856
341,2959.573,132.281,32.737,220.475,-14.931,522.649
342,1731.665,163.459,30.189,207.753,-71.565,301.647
343,1668.695,106.659,35.546,193.207,-111.595,289.667
344,1889.089,79.740,24.537,197.587,7.853,328.527
345,1448.301,95.528,40.533,215.000,38.660,251.501
346,1416.817,124.617,51.635,184.982,-148.815,249.238
347,1605.726,131.207,40.833,225.333,-93.434,281.061
348,1511.271,162.561,37.667,233.667,34.695,266.159
349,1983.543,153.659,86.011,187.124,-96.442,350.101
350,1857.604,124.597,52.445,235.000,-71.878,324.719
351,2487.300,153.545,33.564,247.111,2.936,438.244
352,2361.361,125.371,37.952,210.913,23.806,417.040
353,1322.362,206.230,132.000,221.821,67.166,231.353
354,3211.451,87.082,28.624,212.485,-56.310,566.474
355,1983.543,177.935,32.667,224.257,56.821,348.614
356,1952.058,138.101,41.956,227.311,-43.668,341.312
357,1542.756,82.074,35.333,226.667,-38.290,271.662
358,1763.150,141.144,39.920,211.611,8.427,306.308
359,1889.089,147.862,40.398,236.986,57.381,333.095
360,2896.603,109.708,46.263,185.177,-110.630,509.626
361,1448.301,117.336,44.509,199.871,12.804,253.186
362,1353.847,157.073,36.333,203.610,-53.673,236.800
363,2928.088,91.148,36.863,199.310,-81.870,515.797
364,1322.362,129.283,54.230,192.316,-17.103,228.959
365,1763.150,93.760,44.424,229.333,5.194,309.885
366,1574.241,140.598,53.411,225.333,20.283,275.174
367,1416.817,153.559,47.364,222.000,-3.900,247.463
368,1416.817,152.392,38.000,194.136,-83.517,248.479
369,1101.969,115.758,62.902,154.877,16.858,193.482
370,1889.089,195.709,42.667,225.830,-36.098,333.332
371,1763.150,104.603,47.940,163.824,70.907,308.765
372,1353.847,200.021,64.333,233.639,-105.018,238.192
373,1133.453,186.810,44.309,226.038,-101.634,194.780
374,944.544,189.153,42.667,238.403,-33.690,161.850
375,1542.756,157.331,50.250,247.458,3.576,269.860
376,1416.817,193.509,50.831,248.180,-31.185,249.238
