 ,Area,Mean,Min,Max,Angle,Length
108,773.164,143.000,100,199,44.275,146.782
109,773.164,210.661,169,222,21.413,143.933
110,510.841,125.405,80,196,9.728,93.301
111,1028.584,149.846,63,216,25.866,192.716
112,697.228,121.158,61,203,-18.435,116.320
113,572.970,171.843,85,216,54.782,109.345
114,1228.779,169.713,72,213,-23.629,229.428
115,1290.908,111.754,92,156,-38.853,242.918
116,593.680,150.744,61,215,-27.181,109.282
117,531.550,85.714,40,156,40.601,96.894
118,676.519,102.092,20,172,63.970,125.732
119,1132.133,73.579,50,170,29.124,210.537
120,289.937,46.976,28,73,-50.906,54.165
121,1663.683,51.988,38,87,-63.004,312.562
122,2243.556,66.397,28,118,-62.475,420.713
123,538.454,80.321,35,176,93.094,97.356
124,503.937,68.534,32,160,66.371,91.771
125,952.649,52.790,24,90,-45.591,180.222
126,1629.167,132.233,43,201,-52.640,307.417
127,752.454,108.817,48,202,-105.068,141.490
128,593.680,149.756,50,198,-53.673,110.881
129,786.971,159.991,59,215,15.524,147.252
130,600.583,138.253,52,232,46.848,115.247
131,414.195,168.500,65,218,12.529,72.670
132,497.034,142.278,38,200,28.072,89.332
133,379.679,60.345,45,103,-112.620,68.312
134,607.486,81.534,38,206,-135.939,113.344
135,2250.460,134.721,28,195,-67.736,423.020
136,1228.779,148.320,39,211,-6.710,224.870
137,2105.491,140.193,53,202,-68.908,394.251
138,752.454,127.422,40,198,24.624,138.731
139,1028.584,140.047,36,209,-17.447,192.788
140,987.165,69.140,19,186,-54.090,188.149
141,1014.778,70.694,45,123,14.036,173.329
142,572.970,151.855,57,223,50.906,108.331
143,911.229,91.932,47,195,53.653,172.890
144,566.067,191.280,93,234,64.722,104.602
145,490.131,156.000,67,221,-61.928,89.332
146,579.873,158.143,59,223,-152.176,106.952
147,607.486,136.023,57,234,-97.125,105.914
148,607.486,100.159,60,203,-105.018,111.533
149,731.745,96.075,52,204,56.310,142.099
150,476.324,148.580,58,225,-72.646,88.087
151,455.615,116.939,65,210,-79.046,82.961
152,1187.359,77.285,67,156,38.346,224.455
153,1760.329,141.337,13,217,-7.352,328.499
154,1705.103,101.644,26,207,-162.759,319.119
155,1042.391,120.397,46,210,-46.081,196.968
156,1166.649,116.302,38,179,-102.680,215.447
157,1249.488,91.254,25,180,67.479,233.233
158,773.164,86.795,43,170,-1.061,141.904
159,683.422,53.556,34,130,-123.690,132.625
160,890.519,138.597,51,205,-93.691,163.238
161,4866.791,92.797,63,208,25.982,923.606
162,897.423,148.869,59,226,39.352,169.890
163,690.325,142.560,63,221,-12.011,126.252
164,869.810,134.889,53,208,-41.100,163.871
165,1063.101,183.357,80,240,74.678,198.869
166,593.680,103.105,47,164,-36.327,110.881
167,490.131,92.310,57,170,-132.709,92.967
168,669.615,160.794,67,227,-72.350,121.317
169,1021.681,128.703,56,225,-10.376,189.647
170,4148.853,91.664,61,179,-82.684,784.094
171,973.358,64.369,32,150,24.305,178.741
172,745.551,74.102,21,176,-26.565,123.376
173,559.163,144.247,85,185,-6.009,100.393
174,476.324,89.638,36,157,-3.576,84.241
175,669.615,157.289,44,215,67.751,124.905
176,372.776,158.333,43,197,6.843,66.156
177,1373.747,110.025,40,202,-35.942,259.622
178,579.873,144.310,36,213,-4.289,105.391
179,510.841,131.149,35,195,-107.928,93.891
180,593.680,82.163,40,132,-77.619,110.288
181,1781.039,101.426,40,192,-116.565,299.628
182,869.810,94.357,42,163,-2.862,157.841
183,386.582,123.500,38,184,15.068,70.745
184,269.227,156.051,41,207,14.036,43.332
185,566.067,127.585,42,209,-122.471,102.771
186,579.873,126.333,39,211,45.971,109.629
187,1187.359,137.192,46,217,8.902,220.733
188,552.260,163.525,50,213,-70.145,100.565
189,497.034,72.569,40,187,29.539,90.598
190,234.711,151.647,44,225,-32.735,43.729
191,345.163,154.380,80,220,-12.265,61.842
192,331.356,111.333,58,173,23.199,60.029
193,621.293,98.500,11,198,-122.969,115.874
194,331.356,128.167,70,176,-28.811,59.972
195,372.776,117.444,33,199,49.635,68.966
196,966.455,47.007,26,79,79.019,179.319
197,510.841,94.189,48,139,91.637,91.997
198,1021.681,57.926,29,187,-111.949,189.792
199,1504.909,70.922,35,120,86.791,281.574
200,428.002,105.984,32,180,-35.754,80.939
201,566.067,95.354,43,156,-43.995,105.914
202,490.131,97.014,33,162,-42.709,92.967
203,1214.972,56.534,36,107,-41.743,228.886
204,925.036,63.284,36,129,105.101,171.447
205,883.616,80.492,25,171,76.185,165.046
206,1070.004,130.432,35,228,30.964,214.484
207,890.519,143.636,30,219,-69.228,162.984
208,1332.327,124.523,31,227,28.706,251.628
209,807.680,43.239,29,83,22.932,148.349
210,490.131,133.310,70,224,-61.928,89.332
211,828.390,108.008,70,172,-68.749,152.231
212,379.679,109.145,69,169,36.027,71.473
213,552.260,107.000,70,173,21.801,99.043
214,372.776,127.148,62,229,-82.875,63.548
215,911.229,141.258,54,237,-17.038,170.377
216,828.390,155.292,72,233,-46.364,156.104
217,593.680,171.302,62,236,-19.747,108.871
218,572.970,132.699,62,216,-35.218,109.345
219,524.647,163.066,60,231,75.579,94.951
220,704.132,104.902,49,201,79.592,130.896
221,676.519,130.592,63,229,-113.839,123.516
222,538.454,116.385,55,214,-31.218,101.385
223,552.260,124.925,55,211,17.969,102.199
224,593.680,131.663,60,223,-122.574,112.243
225,2381.621,128.481,39,199,-120.069,461.467
226,1166.649,128.917,37,214,45.000,208.080
227,987.165,132.748,65,191,-71.565,166.172
228,752.454,87.743,36,184,-70.201,139.624
229,1470.392,75.531,57,147,-60.945,270.508
230,1083.810,82.943,50,164,-94.514,200.304
231,2298.782,135.706,49,211,-132.089,439.020
232,1125.230,115.669,41,231,-143.973,214.419
233,973.358,161.525,51,229,-78.366,182.411
234,918.132,78.316,44,202,-80.538,159.819
235,545.357,143.190,47,224,-59.534,103.641
236,814.584,120.466,46,222,-70.017,153.765
237,711.035,105.456,46,175,-64.710,132.002
238,704.132,124.833,59,208,-102.907,129.385
239,372.776,133.222,62,219,-99.090,66.521
240,704.132,114.931,62,222,-44.193,131.921
241,1104.520,140.669,58,232,-29.836,205.962
242,607.486,194.091,45,235,-47.726,117.177
243,862.906,154.048,59,231,29.982,157.732
244,566.067,126.244,70,195,-138.013,106.044
245,828.390,155.108,51,211,-73.113,153.765
246,552.260,151.150,56,223,-114.567,101.112
247,524.647,83.882,70,115,55.886,98.379
248,745.551,98.593,79,136,5.492,137.255
249,676.519,108.806,90,158,-81.529,124.850
250,876.713,126.764,68,214,-82.405,159.039
251,835.293,116.488,61,197,-103.570,156.766
252,628.196,146.264,66,217,-138.576,119.135
253,635.099,112.946,57,206,-78.440,117.999
254,931.939,126.274,49,235,35.134,173.488
255,973.358,161.801,58,222,-25.821,180.967
256,869.810,98.429,56,225,-44.356,165.360
257,959.552,177.439,75,240,-39.174,183.015
258,531.550,194.519,123,253,22.380,96.608
259,621.293,121.556,30,179,17.199,115.516
260,559.163,81.667,39,167,-68.749,101.487
261,462.518,80.463,46,200,-59.036,91.922
262,1021.681,100.838,59,135,32.171,192.447
263,780.067,91.708,51,187,-87.879,141.977
264,1277.101,113.195,43,175,26.003,239.714
265,669.615,66.948,9,190,-75.379,124.905
266,642.002,69.677,32,140,14.036,108.331
267,1774.135,68.148,9,199,-74.427,332.758
268,807.680,142.179,30,222,22.932,148.349
269,1221.875,90.593,35,199,28.301,232.759
270,1470.392,72.869,31,178,31.329,282.980
271,966.455,54.757,29,136,16.060,180.451
272,800.777,52.276,36,88,104.281,149.115
273,994.068,83.715,49,204,44.433,187.653
274,814.584,101.932,45,191,66.541,151.799
275,1194.262,86.353,61,147,-31.430,221.701
276,2015.749,82.774,55,153,-49.741,382.168
277,862.906,113.400,80,139,27.408,159.819
